hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
257160173,0,4,27,13,243,13
257248995,0,4,27,15,78,23
257302496,0,4,27,16,31,26
257311732,0,4,27,16,67,6
258601886,0,4,28,3,243,92
258810381,0,4,28,7,34,237
258914316,0,4,28,8,184,238
258940476,0,4,28,9,30,190
259173231,0,4,28,12,171,139
407875992,1,3,3,8,177,98
412344147,1,3,5,12,223,167
443998171,1,3,20,15,223,31
475004752,1,4,3,9,255,170
481413096,1,4,6,11,199,18
517312917,1,4,23,15,145,101
525903542,1,4,27,18,166,68
688637820,2,3,9,4,199,126
689310484,2,3,9,15,11,230
757762108,2,4,10,4,136,190
758460427,2,4,10,15,48,239
760557049,2,4,11,15,45,1
