hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
83851,0,1,1,1,185,111
164339,0,1,1,2,127,7
180811,0,1,1,2,62,175
196826,0,1,1,3,256,32
277562,0,1,1,4,196,192
2190934,0,1,2,1,146,164
4529325,0,1,3,5,228,77
8459045,0,1,5,1,237,213
8582700,0,1,5,2,10,206
10557921,0,1,6,1,231,25
10583619,0,1,6,1,130,183
10597655,0,1,6,1,75,227
10633625,0,1,6,2,191,97
10796149,0,1,6,4,68,133
10796944,0,1,6,4,65,106
10850352,0,1,6,5,112,202
12690740,0,1,7,1,91,198
12728124,0,1,7,2,201,190
12827270,0,1,7,3,70,116
12865391,0,1,7,4,177,139
12904801,0,1,7,4,23,153
12952188,0,1,7,5,94,126
14766243,0,1,8,1,176,87
14844422,0,1,8,2,126,244
14878532,0,1,8,3,249,182
14912149,0,1,8,3,118,101
14951124,0,1,8,4,222,38
14957424,0,1,8,4,197,138
14995091,0,1,8,4,50,103
15047007,0,1,8,5,103,155
15054137,0,1,8,5,75,193
67194272,0,2,1,1,179,90
67287621,0,2,1,2,70,181
69475757,0,2,2,4,227,77
71396545,0,2,3,1,148,57
71568465,0,2,3,4,244,169
71751939,0,2,3,6,39,247
73850869,0,2,4,6,33,5
79761344,0,2,7,1,241,58
79762807,0,2,7,1,235,131
79837744,0,2,7,2,198,202
79887040,0,2,7,2,6,58
79902485,0,2,7,3,201,229
79994884,0,2,7,4,96,246
81887452,0,2,8,1,128,30
81898655,0,2,8,1,84,91
82041635,0,2,8,3,37,215
82072585,0,2,8,4,172,241
82092790,0,2,8,4,94,4
82149819,0,2,8,5,127,63
82159883,0,2,8,5,87,239
84010677,0,2,9,1,26,69
84037022,0,2,9,2,179,92
84169720,0,2,9,4,173,2
84210155,0,2,9,4,15,15
86060444,0,2,10,1,211,94
86149917,0,2,10,2,117,221
86186330,0,2,10,3,231,160
86193695,0,2,10,3,202,219
86211966,0,2,10,3,131,124
86256209,0,2,10,4,214,169
86268895,0,2,10,4,165,27
86296685,0,2,10,4,56,141
86329459,0,2,10,5,184,135
86349640,0,2,10,5,105,178
135041689,0,3,1,5,146,97
135194494,0,3,1,7,231,124
137214122,0,3,2,6,184,80
137489008,0,3,2,10,234,138
137788965,0,3,2,15,126,213
139786894,0,3,3,13,250,108
146279045,0,3,6,17,10,117
152583711,0,3,9,17,62,219
153950232,0,3,10,6,24,226
156020347,0,3,11,5,174,127
156134214,0,3,11,7,107,180
156164203,0,3,11,7,224,143
156401557,0,3,11,11,127,101
158245075,0,3,12,7,160,39
160248037,0,3,13,6,48,21
162424132,0,3,14,7,101,182
169087089,0,3,17,13,16,137
170770741,0,3,18,6,193,197
170801729,0,3,18,7,58,185
170875010,0,3,18,8,88,120
170908126,0,3,18,8,217,28
183685516,0,3,24,11,209,110
202049844,0,4,1,5,9,198
202203155,0,4,1,7,96,231
204227102,0,4,2,6,66,220
206602941,0,4,3,10,130,61
206906226,0,4,3,15,35,136
208992436,0,4,4,14,248,70
221709098,0,4,10,17,3,208
225126430,0,4,12,5,40,220
225264148,0,4,12,7,66,230
225289144,0,4,12,7,163,66
225630268,0,4,12,12,216,190
229455902,0,4,14,7,56,220
229566394,0,4,14,8,231,64
231505271,0,4,15,6,125,131
235738328,0,4,17,7,20,34
241970719,0,4,20,6,46,219
242136072,0,4,20,8,180,242
242140172,0,4,20,8,196,238
242597751,0,4,20,15,191,131
244212751,0,4,21,8,100,235
244233208,0,4,21,8,179,2
244237561,0,4,21,8,196,1
259065617,0,4,28,11,7,233
405730641,1,3,2,7,245,169
408469966,1,3,3,17,193,44
422730341,1,3,10,11,90,149
426718516,1,3,12,8,53,198
445554510,1,3,21,7,159,172
450112296,1,3,23,13,43,210
472717334,1,4,2,7,24,228
473479434,1,4,2,18,185,240
475542502,1,4,3,18,51,20
475577336,1,4,3,18,187,2
491932828,1,4,11,12,76,94
498012052,1,4,14,9,15,102
518934092,1,4,24,8,78,174
525629540,1,4,27,14,120,150
671660463,2,3,1,1,185,75
674795424,2,3,2,17,143,90
688732255,2,3,9,6,56,155
694976480,2,3,12,5,127,26
720827779,2,3,24,15,245,119
720942720,2,3,24,17,182,122
740876773,2,4,2,2,225,21
757866657,2,4,10,6,32,89
764117352,2,4,13,5,129,146
796150220,2,4,28,14,73,46
