hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
377490,0,1,1,5,62,104
4551709,0,1,3,5,140,221
4610868,0,1,3,6,165,198
6430988,0,1,4,2,223,238
6505287,0,1,4,3,189,179
6561758,0,1,4,4,225,28
8474688,0,1,5,1,176,186
8522322,0,1,5,2,246,168
8528632,0,1,5,2,222,2
8774209,0,1,5,5,30,185
10618202,0,1,6,2,251,160
14848322,0,1,8,2,111,184
14913141,0,1,8,3,114,133
67179246,0,2,1,1,238,12
67468173,0,2,1,5,133,109
69324656,0,2,2,1,49,138
73668165,0,2,4,4,234,181
73761885,0,2,4,5,124,157
73798518,0,2,4,6,237,132
75634227,0,2,5,2,234,199
75702655,0,2,5,3,223,123
77854226,0,2,6,3,10,232
79783140,0,2,7,1,156,22
79959025,0,2,7,4,237,9
81934519,0,2,8,2,200,67
86156562,0,2,10,2,91,232
86214465,0,2,10,3,121,185
139294941,0,3,3,6,120,29
139548482,0,3,3,10,87,184
139813383,0,3,3,14,98,243
139861735,0,3,3,15,30,19
141074280,0,3,4,1,159,146
141505207,0,3,4,8,50,67
141657257,0,3,4,10,132,81
141911796,0,3,4,14,102,6
143773373,0,3,5,10,206,61
152244698,0,3,9,12,17,32
153973363,0,3,10,6,114,135
154193375,0,3,10,9,205,27
154205406,0,3,10,9,252,28
156816929,0,3,11,17,214,217
158266167,0,3,12,7,243,195
158764617,0,3,12,15,142,177
160229329,0,3,13,5,231,41
172829195,0,3,19,6,42,239
174926329,0,3,20,6,41,1
175320267,0,3,20,12,44,47
177112491,0,3,21,7,133,79
177269955,0,3,21,9,236,55
181618361,0,3,23,12,70,65
181675444,0,3,23,13,37,70
204331432,0,4,2,7,217,82
206544396,0,4,3,9,158,238
207001170,0,4,3,16,150,168
208642041,0,4,4,9,159,1
208782504,0,4,4,11,196,82
209009486,0,4,4,15,59,172
210200916,0,4,5,1,105,166
210766090,0,4,5,10,9,240
210775503,0,4,5,10,45,43
212863737,0,4,6,10,10,1
219705028,0,4,9,18,110,54
221485018,0,4,10,13,151,32
223301921,0,4,11,9,81,217
223325997,0,4,11,9,175,205
225190287,0,4,12,6,33,107
228023943,0,4,13,17,94,115
229326112,0,4,14,5,61,218
229495899,0,4,14,7,212,159
229974641,0,4,14,15,34,137
246851402,0,4,22,16,167,176
248371602,0,4,23,7,217,104
248716138,0,4,23,13,27,144
252522802,0,4,25,7,49,200
252669059,0,4,25,9,108,119
257148329,0,4,27,13,197,81
257191525,0,4,27,14,110,149
408245518,1,3,3,14,85,236
410105180,1,3,4,10,181,158
410468508,1,3,4,16,64,94
412640029,1,3,5,17,99,221
416247360,1,3,7,8,110,186
418366041,1,3,8,8,194,161
422205876,1,3,10,3,89,70
424150980,1,3,11,1,7,54
424337250,1,3,11,3,223,152
428662573,1,3,13,5,223,205
429346103,1,3,13,16,77,195
429346361,1,3,13,16,78,193
429353708,1,3,13,16,106,14
431459043,1,3,14,16,138,23
431493475,1,3,14,17,17,151
433178448,1,3,15,10,199,170
443406465,1,3,20,6,216,121
444075138,1,3,20,17,12,120
477473155,1,4,4,15,169,119
479318939,1,4,5,11,211,95
481569506,1,4,6,14,42,24
481867140,1,4,6,18,181,118
483499069,1,4,7,11,156,189
489583845,1,4,10,8,116,21
495388321,1,4,13,1,6,89
499856672,1,4,15,5,53,218
502637088,1,4,16,15,162,218
504495447,1,4,17,11,253,163
506999834,1,4,18,18,52,224
516813694,1,4,23,7,243,124
517496204,1,4,23,18,93,110
684211504,2,3,7,1,61,202
697113897,2,3,13,6,29,209
698916180,2,3,14,1,157,166
701058367,2,3,15,2,77,187
740812419,2,4,2,1,230,119
753459362,2,4,8,2,224,88
768467469,2,4,15,7,226,237
