hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
369190,0,1,1,5,94,212
406633,0,1,1,6,204,145
419575,0,1,1,6,154,3
2164905,0,1,2,1,248,81
2292297,0,1,2,2,6,177
2526121,0,1,2,6,117,81
4384194,0,1,3,2,27,56
4546881,0,1,3,5,159,185
4589314,0,1,3,6,249,248
6506289,0,1,4,3,185,201
6557710,0,1,4,4,240,236
6559886,0,1,4,4,232,108
6686965,0,1,4,6,248,5
6724175,0,1,4,6,102,171
8542965,0,1,5,2,166,5
8560430,0,1,5,2,97,204
10558121,0,1,6,1,230,81
10695626,0,1,6,3,205,48
12707091,0,1,7,1,27,231
12745086,0,1,7,2,135,124
12758276,0,1,7,2,83,246
14747685,0,1,8,1,248,213
14752428,0,1,8,1,230,78
14854884,0,1,8,2,86,22
14929612,0,1,8,3,50,46
14945396,0,1,8,4,244,134
14973863,0,1,8,4,133,83
15060365,0,1,8,5,51,109
15099142,0,1,8,6,155,244
67481625,0,2,1,5,80,225
67517791,0,2,1,6,195,155
67526631,0,2,1,6,161,19
69276259,0,2,2,1,238,151
69387130,0,2,2,2,61,128
73581980,0,2,4,2,59,94
73750623,0,2,4,5,168,155
73794092,0,2,4,6,254,206
75764268,0,2,5,4,238,206
75869409,0,2,5,5,84,25
75932013,0,2,5,6,95,141
77660579,0,2,6,1,255,87
77661506,0,2,6,1,251,184
77730124,0,2,6,2,239,174
77747112,0,2,6,2,173,82
77804489,0,2,6,3,205,49
77809179,0,2,6,3,186,223
77817955,0,2,6,3,152,151
77885232,0,2,6,4,145,202
77909859,0,2,6,4,49,151
77922688,0,2,6,5,255,122
77925705,0,2,6,5,243,177
77925961,0,2,6,5,242,177
77929051,0,2,6,5,230,159
77953916,0,2,6,5,133,126
78052465,0,2,6,6,4,137
78052466,0,2,6,6,4,136
79764858,0,2,7,1,227,128
79771107,0,2,7,1,203,23
79839716,0,2,7,2,191,22
79875548,0,2,7,2,51,30
79902364,0,2,7,3,202,94
79922655,0,2,7,3,123,27
81878801,0,2,8,1,161,233
84062592,0,2,9,2,79,122
84138589,0,2,9,3,38,157
84180804,0,2,9,4,129,182
86049544,0,2,10,1,253,242
86069629,0,2,10,1,175,125
86248037,0,2,10,4,246,149
86364035,0,2,10,5,49,119
137062951,0,3,2,4,106,211
139198798,0,3,3,5,1,172
139451434,0,3,3,8,220,208
139634995,0,3,3,11,169,199
141707274,0,3,4,11,72,240
141783531,0,3,4,12,113,15
141876291,0,3,4,13,220,183
141897846,0,3,4,14,48,132
141909549,0,3,4,14,94,205
143760067,0,3,5,10,154,55
143804406,0,3,5,11,71,4
153676492,0,3,10,1,234,46
153979281,0,3,10,6,137,105
154194370,0,3,10,9,209,56
162192304,0,3,14,3,219,74
170502598,0,3,18,2,169,52
172754453,0,3,19,5,6,229
172911818,0,3,19,7,108,48
173101749,0,3,19,10,82,69
173110649,0,3,19,10,117,129
175352286,0,3,20,12,169,28
175365694,0,3,20,12,222,188
175470143,0,3,20,14,118,187
175568728,0,3,20,15,247,162
177305800,0,3,21,10,120,50
179078572,0,3,22,5,133,78
179232432,0,3,22,7,222,74
179343970,0,3,22,9,146,152
204194136,0,4,2,5,193,162
206336805,0,4,3,6,115,213
206642178,0,4,3,11,28,248
208553698,0,4,4,8,70,24
208739824,0,4,4,11,29,10
208924344,0,4,4,13,238,66
209039941,0,4,4,15,178,181
210770050,0,4,5,10,24,120
210948784,0,4,5,12,210,74
211065427,0,4,5,14,154,167
211153629,0,4,5,15,242,29
222796373,0,4,11,1,154,165
223303974,0,4,11,9,89,212
225210544,0,4,12,6,112,74
233355563,0,4,16,2,185,207
243761226,0,4,21,1,128,176
246343135,0,4,22,8,229,27
246535747,0,4,22,11,214,183
248308094,0,4,23,6,225,124
248638960,0,4,23,11,237,10
248648800,0,4,23,12,20,154
250613033,0,4,24,10,13,209
250767514,0,4,24,12,104,96
250874523,0,4,24,14,10,95
250969513,0,4,24,15,125,81
254484141,0,4,26,5,30,77
254634712,0,4,26,7,106,34
254841996,0,4,26,10,148,110
403243575,1,3,1,2,2,195
406063976,1,3,2,13,11,146
406070123,1,3,2,13,35,143
406080098,1,3,2,13,74,152
408161673,1,3,3,13,13,113
408164491,1,3,3,13,24,111
408192662,1,3,3,13,134,100
416249220,1,3,7,8,117,118
426914942,1,3,12,11,52,124
432974682,1,3,15,7,171,160
441557035,1,3,19,10,160,207
449932922,1,3,23,10,110,128
470426034,1,4,1,4,33,72
485464526,1,4,8,9,153,44
498173458,1,4,14,11,134,232
504260959,1,4,17,8,105,155
514964041,1,4,22,11,186,177
523340077,1,4,26,11,137,205
680489081,2,3,5,8,112,129
681060045,2,3,5,17,38,45
682412434,2,3,6,5,201,104
695348161,2,3,12,11,43,57
742912594,2,4,3,1,242,168
748105812,2,4,5,17,48,166
751555546,2,4,7,5,211,32
764508992,2,4,13,11,123,186
