hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
249629,0,1,1,3,49,221
274689,0,1,1,4,207,249
416135,0,1,1,6,167,115
444113,0,1,1,6,58,41
2180869,0,1,2,1,185,245
2308518,0,1,2,3,199,84
2377461,0,1,2,4,186,5
2421508,0,1,2,4,13,246
2480292,0,1,2,5,40,86
4263562,0,1,3,1,242,112
4338197,0,1,3,2,206,229
4398476,0,1,3,3,227,110
4467923,0,1,3,4,212,39
4516847,0,1,3,4,21,11
6432215,0,1,4,2,219,35
8641102,0,1,5,3,38,172
10614275,0,1,6,1,10,247
12711918,0,1,7,1,9,12
12780514,0,1,7,3,253,24
12798671,0,1,7,3,182,43
12951631,0,1,7,5,96,171
67530609,0,2,1,6,145,137
67550387,0,2,1,6,68,71
69419550,0,2,2,3,190,220
69467373,0,2,2,3,4,13
69582237,0,2,2,5,67,93
69590555,0,2,2,5,34,223
71401434,0,2,3,1,129,32
71505803,0,2,3,3,233,111
71582030,0,2,3,4,191,172
73539409,0,2,4,2,225,169
73726404,0,2,4,4,7,54
75663563,0,2,5,2,120,47
77744735,0,2,6,2,182,155
81916306,0,2,8,1,15,104
81989431,0,2,8,3,241,195
84093428,0,2,9,3,215,6
84251055,0,2,9,5,111,75
135085770,0,3,1,6,62,48
135134099,0,3,1,6,251,103
135364567,0,3,1,10,127,35
135498528,0,3,1,12,139,218
135855339,0,3,1,17,252,15
141495721,0,3,4,8,13,81
145525268,0,3,6,5,138,230
147611421,0,3,7,5,95,221
151754532,0,3,9,4,151,214
156058014,0,3,11,6,65,92
156262602,0,3,11,9,96,48
162706504,0,3,14,11,180,178
166850767,0,3,16,10,240,43
168607676,0,3,17,5,191,62
177471086,0,3,21,12,254,140
179049300,0,3,22,5,19,166
179193938,0,3,22,7,72,168
179483325,0,3,22,11,178,61
183370532,0,3,24,7,3,214
183522343,0,3,24,9,84,211
183595059,0,3,24,10,112,199
202149132,0,4,1,6,141,238
202306533,0,4,1,8,243,21
202346837,0,4,1,9,145,165
202376822,0,4,1,10,6,132
205037873,0,4,2,18,161,201
210723295,0,4,5,9,97,27
216778915,0,4,8,5,200,87
218868683,0,4,9,5,171,47
220858659,0,4,10,4,9,215
225292887,0,4,12,7,178,163
225500034,0,4,12,10,219,120
236000476,0,4,17,11,20,30
240138450,0,4,19,10,56,40
241894039,0,4,20,5,2,99
254600109,0,4,26,6,227,77
254960598,0,4,26,12,99,36
258935186,0,4,28,9,9,104
259137812,0,4,28,12,33,230
404046595,1,3,1,14,67,247
406143473,1,3,2,14,65,9
412276225,1,3,5,11,214,249
414374383,1,3,6,11,217,11
418444493,1,3,8,9,244,45
420729278,1,3,9,12,209,60
439647052,1,3,18,13,123,174
449989723,1,3,23,11,76,159
473174159,1,4,2,14,16,107
481363492,1,4,6,11,6,214
487530706,1,4,9,9,32,40
489939607,1,4,10,13,226,99
515076332,1,4,22,13,112,14
525425292,1,4,27,11,90,110
673744070,2,3,2,1,132,52
718206041,2,3,23,7,244,161
772237733,2,4,17,1,105,85
793611932,2,4,27,7,142,94
