hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
107988,0,1,1,1,91,38
230067,0,1,1,3,126,71
269013,0,1,1,4,230,37
345567,0,1,1,5,187,27
389862,0,1,1,5,14,20
454871,0,1,1,6,16,35
456368,0,1,1,6,10,74
4297654,0,1,3,1,109,68
4339124,0,1,3,2,203,70
4412756,0,1,3,3,171,166
4417494,0,1,3,3,153,36
4442454,0,1,3,3,55,164
4457905,0,1,3,4,251,73
4458381,0,1,3,4,249,109
4580257,0,1,3,5,29,89
4649900,0,1,3,6,13,78
6562601,0,1,4,4,221,209
8588968,0,1,5,3,242,82
10651579,0,1,6,2,121,63
10924978,0,1,6,6,77,72
14849143,0,1,8,2,108,131
14891830,0,1,8,3,197,196
14928172,0,1,8,3,55,206
14941483,0,1,8,3,3,207
67340516,0,2,1,3,120,22
67527097,0,2,1,6,159,65
71524634,0,2,3,3,159,224
71568913,0,2,3,4,242,233
73501929,0,2,4,1,116,17
73551339,0,2,4,2,179,15
73619592,0,2,4,3,168,114
73648521,0,2,4,3,55,113
73662692,0,2,4,4,256,22
73665469,0,2,4,4,245,61
73855965,0,2,4,6,13,29
75785509,0,2,5,4,155,213
77913760,0,2,6,4,34,90
79855740,0,2,7,2,128,126
80128121,0,2,7,6,88,129
84136193,0,2,9,3,47,249
86092048,0,2,10,1,87,234
86143634,0,2,10,2,142,104
86194002,0,2,10,3,201,168
86231622,0,2,10,3,54,180
86234865,0,2,10,3,42,9
86244167,0,2,10,3,5,179
86253071,0,2,10,4,226,235
86372120,0,2,10,5,17,226
86437905,0,2,10,6,16,233
135000858,0,3,1,4,243,224
135610798,0,3,1,14,65,76
137289539,0,3,2,7,223,183
137394518,0,3,2,9,121,164
137415008,0,3,2,9,201,154
137456439,0,3,2,10,107,195
137524500,0,3,2,11,117,230
139347840,0,3,3,7,71,122
139413901,0,3,3,8,73,109
139520145,0,3,3,9,232,105
139566536,0,3,3,10,157,50
145942210,0,3,6,11,230,56
149528673,0,3,8,2,160,153
149930956,0,3,8,8,195,46
154129461,0,3,10,8,212,197
154397265,0,3,10,12,234,169
155759932,0,3,11,1,181,190
156821017,0,3,11,17,230,225
157892866,0,3,12,2,65,248
159992043,0,3,13,2,72,15
166746165,0,3,16,9,88,197
168758800,0,3,17,8,14,234
170689096,0,3,18,5,130,178
170737789,0,3,18,6,64,125
170863193,0,3,18,8,42,161
170871973,0,3,18,8,76,85
170881457,0,3,18,8,113,73
170957244,0,3,18,9,153,62
171007857,0,3,18,10,95,137
171030381,0,3,18,10,183,141
171079025,0,3,18,11,117,137
173417483,0,3,19,15,36,239
175293659,0,3,20,11,196,31
175514872,0,3,20,15,36,2
175675580,0,3,20,17,152,62
202008842,0,4,1,4,105,240
204106233,0,4,2,4,105,1
204240716,0,4,2,6,119,174
204296214,0,4,2,7,80,228
204423732,0,4,2,9,66,198
204596999,0,4,2,11,231,243
204758186,0,4,2,14,92,80
206522307,0,4,3,9,71,55
206530381,0,4,3,9,103,173
206555977,0,4,3,9,203,177
206578058,0,4,3,10,33,112
206694390,0,4,3,11,231,4
206765004,0,4,3,12,251,46
208597188,0,4,4,8,240,54
210941206,0,4,5,12,181,228
221061282,0,4,10,7,32,88
224885292,0,4,12,1,122,206
225330539,0,4,12,8,69,143
225597321,0,4,12,12,87,113
228022088,0,4,13,17,87,178
229292769,0,4,14,4,186,25
240158562,0,4,19,10,135,152
242174733,0,4,20,9,75,237
243993654,0,4,21,5,12,196
244172402,0,4,21,7,198,136
244257723,0,4,21,9,19,63
244299338,0,4,21,9,182,176
244305567,0,4,21,9,206,91
244314540,0,4,21,9,241,78
244333155,0,4,21,10,58,151
244440166,0,4,21,11,220,148
244513383,0,4,21,12,250,147
248599753,0,4,23,11,84,49
248952812,0,4,23,16,183,14
412622832,1,3,5,17,31,10
424844411,1,3,11,11,156,127
425135178,1,3,11,16,12,176
427116515,1,3,12,14,71,23
427216166,1,3,12,15,205,212
429196211,1,3,13,14,3,71
431014104,1,3,14,9,192,34
433271869,1,3,15,12,52,189
481845658,1,4,6,18,97,96
494063874,1,4,12,12,209,248
496161520,1,4,13,12,210,10
496452023,1,4,13,17,65,67
502328251,1,4,16,10,235,63
674097878,2,3,2,6,234,36
674161545,2,3,2,7,227,113
674478095,2,3,2,12,184,235
676089145,2,3,3,5,77,193
706043342,2,3,17,14,93,44
711841761,2,3,20,6,215,25
741129172,2,4,2,6,187,38
741174646,2,4,2,7,109,132
741440868,2,4,2,11,125,150
745214937,2,4,4,5,19,33
765976131,2,4,14,1,222,183
774372770,2,4,18,1,253,88
777308852,2,4,19,14,202,70
785141128,2,4,23,6,77,114
