hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
140079,0,1,1,2,221,203
156809,0,1,1,2,156,113
377022,0,1,1,5,64,60
2421293,0,1,2,4,14,205
2430350,0,1,2,5,235,108
4308662,0,1,3,1,66,68
8519321,0,1,5,1,2,97
8713459,0,1,5,4,12,7
8784098,0,1,5,6,248,24
10635369,0,1,6,2,184,145
10659990,0,1,6,2,88,100
67266152,0,2,1,2,154,146
67479945,0,2,1,5,87,113
69466591,0,2,2,3,7,27
69658684,0,2,2,6,24,190
71625659,0,2,3,4,21,63
73606805,0,2,4,3,218,101
77793482,0,2,6,3,248,48
77992620,0,2,6,6,238,78
79839754,0,2,7,2,190,240
79866673,0,2,7,2,85,201
135547567,0,3,1,13,74,75
136978529,0,3,2,3,32,153
139443124,0,3,3,8,187,70
147577472,0,3,7,4,218,122
150196690,0,3,8,12,209,40
151562499,0,3,9,1,169,247
151989443,0,3,9,8,44,55
153660655,0,3,10,1,172,11
158217306,0,3,12,7,52,160
158312042,0,3,12,8,166,144
164701845,0,3,15,10,38,101
164768111,0,3,15,11,41,139
164852577,0,3,15,12,115,153
164890699,0,3,15,13,8,175
167052692,0,3,16,14,5,102
167058221,0,3,16,14,27,205
167144505,0,3,16,15,108,193
167177525,0,3,16,15,237,197
169167623,0,3,17,14,75,243
169175956,0,3,17,14,107,102
169180641,0,3,17,14,125,25
169271816,0,3,17,15,226,242
170557825,0,3,18,3,129,121
171093248,0,3,18,11,173,250
171159561,0,3,18,12,176,241
171234124,0,3,18,13,211,174
171254953,0,3,18,14,36,81
171265268,0,3,18,14,76,6
171334005,0,3,18,15,89,133
171366559,0,3,18,15,216,91
171369462,0,3,18,15,227,4
172884578,0,3,19,7,2,152
172885569,0,3,19,7,6,185
173041844,0,3,19,9,104,70
173190380,0,3,19,11,172,14
173256949,0,3,19,12,176,5
177376396,0,3,21,11,140,110
179327692,0,3,22,9,82,46
181617949,0,3,23,12,69,221
183513953,0,3,24,9,51,153
202673505,0,4,1,14,141,153
206140608,0,4,3,3,116,58
206476550,0,4,3,8,149,244
208573687,0,4,4,8,148,3
216598709,0,4,8,3,8,69
217601681,0,4,8,18,86,105
219309272,0,4,9,12,100,34
222876351,0,4,11,2,210,59
223341521,0,4,11,9,235,41
231610346,0,4,15,8,23,16
231652568,0,4,15,8,188,34
238126784,0,4,18,11,134,58
238195623,0,4,18,12,147,83
238284442,0,4,18,13,238,96
238308745,0,4,18,14,77,113
240466969,0,4,19,15,60,225
240468237,0,4,19,15,65,237
240469626,0,4,19,15,70,128
240493032,0,4,19,15,161,18
241876271,0,4,20,4,189,203
242570402,0,4,20,15,84,88
244261684,0,4,21,9,35,198
244397900,0,4,21,11,55,174
244463702,0,4,21,12,56,164
244543132,0,4,21,13,110,94
244668131,0,4,21,15,86,23
244687554,0,4,21,15,162,56
244772246,0,4,21,16,237,100
246320318,0,4,22,8,140,60
252736538,0,4,25,10,116,224
252894924,0,4,25,12,222,46
259039023,0,4,28,10,159,203
259220976,0,4,28,13,101,10
410568118,1,3,4,17,197,68
422736029,1,3,10,11,112,93
449680458,1,3,23,6,148,176
479708072,1,4,5,17,195,82
491944844,1,4,11,12,123,110
525161770,1,4,27,7,85,208
678679243,2,3,4,12,210,47
682251071,2,3,6,3,83,187
684384274,2,3,7,3,224,232
686307167,2,3,8,1,55,155
686994625,2,3,8,11,180,57
720642716,2,3,24,13,34,94
740796097,2,4,2,1,166,57
743576579,2,4,3,12,20,247
745674733,2,4,4,12,23,13
751373970,2,4,7,3,14,104
753514035,2,4,8,3,182,199
755557991,2,4,9,2,230,147
756125886,2,4,9,11,144,60
796192781,2,4,28,14,240,237
