hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
315013,0,1,1,4,50,117
359362,0,1,1,5,133,56
390601,0,1,1,5,11,49
2180650,0,1,2,1,186,208
2199209,0,1,2,1,114,81
2236629,0,1,2,2,224,37
2392748,0,1,2,4,126,78
2477473,0,1,2,5,51,89
2551170,0,1,2,6,19,120
6506957,0,1,4,3,183,45
8819574,0,1,5,6,109,132
10558491,0,1,6,1,228,223
10578732,0,1,6,1,149,206
10622222,0,1,6,2,235,236
10771262,0,1,6,4,165,188
10863190,0,1,6,5,62,164
10929773,0,1,6,6,58,141
12862247,0,1,7,4,189,211
12952321,0,1,7,5,93,249
12985680,0,1,7,6,219,170
14964972,0,1,8,4,168,14
15048149,0,1,8,5,99,37
67251185,0,2,1,2,213,9
67309112,0,2,1,3,242,194
67464545,0,2,1,5,147,153
67490780,0,2,1,5,45,30
69309281,0,2,2,1,109,153
69346192,0,2,2,2,221,106
69503338,0,2,2,4,119,144
69588317,0,2,2,5,43,157
69661249,0,2,2,6,14,185
71391400,0,2,3,1,168,82
73641779,0,2,4,3,81,199
78003794,0,2,6,6,194,168
81862288,0,2,8,1,226,106
81880736,0,2,8,1,154,90
81925253,0,2,8,2,236,117
82073779,0,2,8,4,168,71
82165705,0,2,8,5,65,49
82231261,0,2,8,6,65,29
84059458,0,2,9,2,91,184
84164228,0,2,9,4,194,118
84248608,0,2,9,5,120,218
84259949,0,2,9,5,76,141
84291766,0,2,9,6,208,68
139946864,0,3,3,16,107,138
141266794,0,3,4,4,143,144
141388231,0,3,4,6,105,51
141455783,0,3,4,7,113,83
141687753,0,3,4,10,251,49
141744293,0,3,4,11,216,85
142002493,0,3,4,15,201,189
142003775,0,3,4,15,206,187
142006088,0,3,4,15,215,178
142055955,0,3,4,16,154,231
143421717,0,3,5,5,113,229
143619873,0,3,5,8,119,217
143763758,0,3,5,10,169,204
143838341,0,3,5,11,204,117
144118347,0,3,5,16,18,175
144177742,0,3,5,16,250,172
144218318,0,3,5,17,152,44
144227681,0,3,5,17,189,153
152406396,0,3,9,14,137,126
160018234,0,3,13,2,175,192
160220193,0,3,13,5,196,217
160287337,0,3,13,6,202,145
160345756,0,3,13,7,174,94
160349814,0,3,13,7,190,132
160399719,0,3,13,8,129,147
160508026,0,3,13,10,40,128
160548492,0,3,13,10,198,110
160566168,0,3,13,11,11,98
162306025,0,3,14,5,151,17
162736941,0,3,14,12,43,205
164731601,0,3,15,10,154,41
164740866,0,3,15,10,191,248
164884635,0,3,15,12,240,95
164934865,0,3,15,13,180,41
165065153,0,3,15,15,177,57
166649784,0,3,16,7,223,66
166837748,0,3,16,10,189,6
170762127,0,3,18,6,159,107
170964556,0,3,18,9,182,174
173185460,0,3,19,11,153,70
175290447,0,3,20,11,184,171
177195062,0,3,21,8,200,196
177204143,0,3,21,8,235,75
177223191,0,3,21,9,54,227
177307412,0,3,21,10,127,230
177375762,0,3,21,11,138,232
177419441,0,3,21,12,52,73
177530007,0,3,21,13,228,99
179085091,0,3,22,5,159,215
179099462,0,3,22,5,215,180
179123134,0,3,22,6,51,60
179666607,0,3,22,14,126,75
179886207,0,3,22,17,216,123
181240502,0,3,23,6,130,68
181638574,0,3,23,12,149,76
183329058,0,3,24,6,97,216
202115820,0,4,1,6,10,14
208447496,0,4,4,6,168,242
210544120,0,4,5,6,165,2
211229043,0,4,5,17,25,135
211253048,0,4,5,17,119,194
211279953,0,4,5,17,224,169
211321961,0,4,5,18,132,145
213345666,0,4,6,17,101,120
213366632,0,4,6,17,183,146
213394855,0,4,6,18,37,83
213448360,0,4,6,18,246,82
223689629,0,4,11,15,59,93
231493138,0,4,15,6,78,232
231550472,0,4,15,7,46,242
231550807,0,4,15,7,47,163
231751949,0,4,15,10,65,237
231898643,0,4,15,12,126,231
233331414,0,4,16,2,90,36
233510539,0,4,16,5,22,111
233519008,0,4,16,5,55,90
233647865,0,4,16,7,46,1
233830884,0,4,16,9,249,22
233940706,0,4,16,11,166,24
235932501,0,4,17,10,11,165
236141849,0,4,17,13,61,225
236166294,0,4,17,13,156,100
238192544,0,4,18,12,135,90
238359780,0,4,18,15,20,22
246603901,0,4,22,12,224,125
248588163,0,4,23,11,39,119
250498577,0,4,24,8,78,233
250534002,0,4,24,8,216,136
250611458,0,4,24,10,7,248
250680071,0,4,24,11,19,243
250835347,0,4,24,13,113,103
250850244,0,4,24,13,171,54
252560522,0,4,25,7,196,112
252708848,0,4,25,10,7,10
252756960,0,4,25,10,195,26
