hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
194372,0,1,1,2,9,182
2260382,0,1,2,2,131,92
2269908,0,1,2,2,94,38
2312565,0,1,2,3,183,133
2318424,0,1,2,3,160,162
6560554,0,1,4,4,229,208
6601235,0,1,4,4,70,231
6630752,0,1,4,5,211,154
8597386,0,1,5,3,209,112
12828648,0,1,7,3,65,18
12840729,0,1,7,3,17,225
12909255,0,1,7,4,6,51
69325732,0,2,2,1,45,86
69412928,0,2,2,3,216,186
71485937,0,2,3,2,55,9
71623636,0,2,3,4,29,38
75696140,0,2,5,3,248,238
75947311,0,2,5,6,35,203
77845100,0,2,6,3,46,142
77872114,0,2,6,4,197,8
79935039,0,2,7,3,74,187
81924738,0,2,8,2,238,120
81987917,0,2,8,3,247,173
84147823,0,2,9,3,2,139
135119216,0,3,1,6,193,138
135573274,0,3,1,13,175,224
149428743,0,3,8,1,26,243
149870539,0,3,8,7,215,47
149993019,0,3,8,9,182,191
150247034,0,3,8,13,150,128
151526387,0,3,9,1,27,7
151750011,0,3,9,4,133,127
153655236,0,3,10,1,151,54
156329984,0,3,11,10,104,250
158088965,0,3,12,5,63,245
158428399,0,3,12,10,108,11
160185075,0,3,13,5,58,7
160370235,0,3,13,8,14,191
164495506,0,3,15,7,0,104
168367800,0,3,17,2,22,66
179226518,0,3,22,7,199,100
180953494,0,3,23,2,33,100
181527773,0,3,23,10,228,29
204257766,0,4,2,6,185,20
206914451,0,4,3,15,67,103
220759774,0,4,10,2,134,28
221002224,0,4,10,6,57,10
221220694,0,4,10,9,143,164
221545654,0,4,10,14,132,68
222787142,0,4,11,1,118,180
222925663,0,4,11,3,147,155
229728463,0,4,14,11,96,43
231443395,0,4,15,5,139,55
233816292,0,4,16,9,192,22
235842308,0,4,17,8,171,246
237939445,0,4,18,8,170,5
239679644,0,4,19,3,56,94
254376462,0,4,26,3,122,236
254631103,0,4,26,7,92,59
254812690,0,4,26,10,34,232
405981226,1,3,2,11,200,208
410120209,1,3,4,10,240,233
426695323,1,3,12,7,218,95
431458519,1,3,14,16,136,35
432576905,1,3,15,1,153,113
432938570,1,3,15,7,30,176
435264197,1,3,16,10,154,53
439608648,1,3,18,12,229,178
445601322,1,3,21,8,86,208
445930275,1,3,21,13,91,215
448284166,1,3,22,17,70,244
449442873,1,3,23,2,244,193
449443133,1,3,23,2,245,189
450382067,1,3,23,17,72,7
475110365,1,4,3,11,155,29
479309780,1,4,5,11,175,38
495902502,1,4,13,8,223,212
500634440,1,4,15,17,19,178
503894286,1,4,17,2,209,236
504307321,1,4,17,9,30,129
506576195,1,4,18,11,189,183
519330820,1,4,24,14,92,246
521016761,1,4,25,8,21,65
521428978,1,4,25,14,95,8
523586511,1,4,26,15,75,43
523802481,1,4,26,18,151,137
525110930,1,4,27,6,142,104
525886247,1,4,27,18,99,211
682212404,2,3,6,2,188,198
705570306,2,3,17,7,38,248
707666668,2,3,18,7,34,14
714091234,2,3,21,9,42,24
751354965,2,4,7,2,196,165
778907545,2,4,20,7,47,97
787430876,2,4,24,9,61,30
