hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
82981,0,1,1,1,188,213
331197,0,1,1,5,243,61
375894,0,1,1,5,68,164
410731,0,1,1,6,188,143
4358999,0,1,3,2,125,163
4498250,0,1,3,4,93,176
6359399,0,1,4,1,247,147
6493300,0,1,4,3,236,134
6676804,0,1,4,5,31,182
8842496,0,1,5,6,19,250
10859308,0,1,6,5,77,206
10869347,0,1,6,5,38,151
10889782,0,1,6,6,214,196
10940143,0,1,6,6,18,11
12986695,0,1,7,6,215,179
67441327,0,2,1,5,238,75
67485463,0,2,1,5,65,227
67520559,0,2,1,6,184,203
69295532,0,2,2,1,163,78
73555630,0,2,4,2,162,76
73697179,0,2,4,4,121,95
75575656,0,2,5,1,207,146
75710570,0,2,5,3,192,144
75886923,0,2,5,5,15,175
80075009,0,2,7,5,39,249
80145073,0,2,7,6,22,73
82162357,0,2,8,5,78,69
82172402,0,2,8,5,39,8
82192323,0,2,8,6,217,55
84325782,0,2,9,6,75,100
135747697,0,3,1,16,88,137
154290242,0,3,10,11,72,184
154438451,0,3,10,13,139,199
158410836,0,3,12,10,40,166
158420144,0,3,12,10,76,74
158574962,0,3,12,12,169,136
158623302,0,3,12,13,102,180
164518421,0,3,15,7,90,229
169254436,0,3,17,15,158,214
171149606,0,3,18,12,137,212
173186253,0,3,19,11,156,45
175195658,0,3,20,10,70,240
175341370,0,3,20,12,127,192
175367454,0,3,20,12,229,220
175682633,0,3,20,17,180,177
177293047,0,3,21,10,70,3
205052572,0,4,2,18,218,94
225624138,0,4,12,12,192,176
225765136,0,4,12,14,231,234
229745187,0,4,14,11,162,215
229756047,0,4,14,11,204,107
229780040,0,4,14,12,42,178
232044507,0,4,15,14,183,31
237792516,0,4,18,6,109,246
239887606,0,4,19,6,100,4
242565325,0,4,20,15,64,45
244391988,0,4,21,11,32,198
244453752,0,4,21,12,17,130
248644399,0,4,23,12,3,203
248672522,0,4,23,12,113,240
248995938,0,4,23,17,96,152
250726622,0,4,24,11,200,28
250769913,0,4,24,12,113,1
433015701,1,3,15,8,75,101
447625387,1,3,22,7,56,79
504259603,1,4,17,8,100,231
521092521,1,4,25,9,61,81
691329427,2,3,10,13,217,103
760365743,2,4,11,12,66,75
