hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
386706,0,1,1,5,26,104
2402117,0,1,2,4,89,181
4422920,0,1,3,3,131,242
6372016,0,1,4,1,198,74
6520051,0,1,4,3,132,7
6600448,0,1,4,4,73,250
8481249,0,1,5,1,151,25
8602932,0,1,5,3,187,198
8698175,0,1,5,4,71,187
8699364,0,1,5,4,67,22
8760702,0,1,5,5,83,124
10793940,0,1,6,4,77,38
12795884,0,1,7,3,193,14
14989635,0,1,8,4,71,183
67497555,0,2,1,5,18,167
71501742,0,2,3,3,249,76
73471581,0,2,4,1,234,157
73631067,0,2,4,3,123,159
75801381,0,2,5,4,93,213
75811356,0,2,5,4,54,222
77692289,0,2,6,1,131,121
77807408,0,2,6,3,193,202
77964159,0,2,6,5,93,123
80120995,0,2,7,6,116,87
82000421,0,2,8,3,198,213
82091158,0,2,8,4,100,100
86304560,0,2,10,4,25,202
134916205,0,3,1,3,168,141
135085155,0,3,1,6,60,151
137036040,0,3,2,4,1,242
139133430,0,3,3,4,1,4
139209619,0,3,3,5,43,103
139331700,0,3,3,7,8,134
139412842,0,3,3,8,69,144
139490359,0,3,3,9,116,195
139633527,0,3,3,11,163,131
139777294,0,3,3,13,213,236
139807578,0,3,3,14,75,160
140021414,0,3,3,17,142,84
141874425,0,3,4,13,212,1
145279453,0,3,6,1,201,29
145854913,0,3,6,10,145,57
145935678,0,3,6,11,205,188
146202502,0,3,6,15,223,116
147887046,0,3,7,9,147,52
148148286,0,3,7,13,144,188
148311094,0,3,7,16,12,196
149736240,0,3,8,5,203,202
149768041,0,3,8,6,71,145
149947366,0,3,8,9,3,20
156239648,0,3,11,9,7,218
158127014,0,3,12,5,211,84
166770410,0,3,16,9,182,16
166843108,0,3,16,10,210,22
166987478,0,3,16,13,6,36
172988189,0,3,19,8,151,221
179411642,0,3,22,10,154,64
179696229,0,3,22,14,242,149
179730528,0,3,22,15,120,154
204047719,0,4,2,3,133,147
204249833,0,4,2,6,154,17
206275674,0,4,3,5,132,160
206632005,0,4,3,10,244,181
206792995,0,4,3,13,105,215
207039201,0,4,3,17,42,25
208441786,0,4,4,6,145,64
208557962,0,4,4,8,87,112
208657607,0,4,4,9,220,51
208860862,0,4,4,12,246,60
209031316,0,4,4,15,144,102
212395223,0,4,6,2,228,35
213210404,0,4,6,15,85,214
214893139,0,4,7,9,2,167
215035313,0,4,7,11,45,73
215081417,0,4,7,11,225,49
217105432,0,4,8,10,196,226
217267286,0,4,8,13,60,164
217564004,0,4,8,17,195,150
218845236,0,4,9,5,80,198
219012496,0,4,9,7,221,106
227480423,0,4,13,9,19,147
229328102,0,4,14,5,68,20
240072421,0,4,19,9,54,21
240138700,0,4,19,10,57,46
240412334,0,4,19,14,102,76
248410253,0,4,23,8,112,109
254812840,0,4,26,10,34,82
255103321,0,4,26,14,145,161
255261764,0,4,26,16,252,182
412577480,1,3,5,16,110,50
412630298,1,3,5,17,61,224
422883692,1,3,10,13,177,142
479695223,1,4,5,17,145,131
481833250,1,4,6,18,49,216
494124494,1,4,12,13,189,44
675983879,2,3,3,3,178,243
678080752,2,3,4,3,176,10
686313240,2,3,8,1,79,226
688709293,2,3,9,5,222,77
688857395,2,3,9,8,33,199
690636230,2,3,10,3,69,52
690786760,2,3,10,5,145,50
690897068,2,3,10,7,64,78
691028948,2,3,10,9,67,38
692775118,2,3,11,3,232,44
692816598,2,3,11,4,138,36
692960231,2,3,11,6,187,19
693067727,2,3,11,8,95,43
693099122,2,3,11,8,218,136
693125715,2,3,11,9,66,167
696825101,2,3,13,1,181,237
743011930,2,4,3,3,118,160
757645274,2,4,10,2,191,32
757796203,2,4,10,5,13,143
760184256,2,4,11,9,125,58
764324996,2,4,13,8,172,118
764471679,2,4,13,10,233,123
770128570,2,4,16,1,58,64
770347159,2,4,16,4,144,99
