hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
2354114,0,1,2,3,21,56
2504758,0,1,2,6,200,196
4265908,0,1,3,1,233,70
4607837,0,1,3,6,177,157
6565453,0,1,4,4,210,173
12881607,0,1,7,4,114,51
14878407,0,1,8,3,250,51
69346375,0,2,2,2,220,179
71382570,0,2,3,1,202,208
75782249,0,2,5,4,168,145
82074458,0,2,8,4,165,160
84201571,0,2,9,4,48,151
135605958,0,3,1,14,46,52
137757964,0,3,2,15,5,238
145689241,0,3,6,8,10,97
148117696,0,3,7,13,24,58
156407359,0,3,11,11,150,187
160598152,0,3,13,11,136,114
183306830,0,3,24,6,10,172
202243827,0,4,1,7,254,7
202832504,0,4,1,16,250,130
207064159,0,4,3,17,140,155
214955625,0,4,7,9,246,145
231905862,0,4,15,12,154,180
424405524,1,3,11,4,234,230
431439727,1,3,14,16,63,139
495583369,1,4,13,4,0,113
502749298,1,4,16,17,88,136
713959445,2,3,21,7,40,229
789384374,2,4,25,7,12,68
