hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
273020,0,1,1,4,214,126
310646,0,1,1,4,67,132
2164753,0,1,2,1,248,233
6367257,0,1,4,1,216,225
6470778,0,1,4,2,68,128
6648788,0,1,4,5,141,38
8576645,0,1,5,2,34,117
10650004,0,1,6,2,127,102
10677537,0,1,6,2,19,217
67318584,0,2,1,3,205,194
67380752,0,2,1,4,218,234
71373451,0,2,3,1,238,111
75578642,0,2,5,1,195,232
75679897,0,2,5,2,56,97
75870671,0,2,5,5,79,43
77704514,0,2,6,1,83,184
79835775,0,2,7,2,206,123
81857936,0,2,8,1,243,106
81861932,0,2,8,1,227,206
135197639,0,3,1,7,243,51
145659867,0,3,6,7,151,31
147672691,0,3,7,6,78,135
148354400,0,3,7,16,181,154
154356128,0,3,10,12,73,90
162253690,0,3,14,4,203,128
162356340,0,3,14,6,92,134
164488900,0,3,15,6,230,54
170605735,0,3,18,4,60,83
176705597,0,3,21,1,80,189
177046280,0,3,21,6,131,242
179142646,0,3,22,6,127,4
179408673,0,3,22,10,143,217
202214811,0,4,1,7,141,95
214773936,0,4,7,7,48,74
215530899,0,4,7,18,189,103
216923430,0,4,8,7,253,212
223597932,0,4,11,13,213,142
233450123,0,4,16,4,42,111
235673806,0,4,17,6,24,44
250122780,0,4,24,2,146,222
252507175,0,4,25,6,244,211
254804510,0,4,26,10,2,220
410259021,1,3,4,13,14,173
423012725,1,3,10,15,169,133
427228039,1,3,12,15,251,115
437765676,1,3,17,16,198,206
446199506,1,3,21,17,118,40
450132364,1,3,23,13,121,110
477402141,1,4,4,14,148,221
492115202,1,4,11,15,21,248
494212593,1,4,12,15,21,9
511057036,1,4,20,16,28,110
519625178,1,4,24,18,217,32
525661537,1,4,27,14,245,153
671841053,2,3,1,4,123,221
742997194,2,4,3,3,60,48
