hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
89043,0,1,1,1,165,39
106517,0,1,1,1,96,229
190254,0,1,1,2,25,204
203295,0,1,1,3,230,219
229930,0,1,1,3,126,208
333418,0,1,1,5,234,144
333757,0,1,1,5,233,61
373782,0,1,1,5,76,228
390181,0,1,1,5,12,213
2165849,0,1,2,1,244,161
2418815,0,1,2,4,24,123
2448322,0,1,2,5,165,56
2463957,0,1,2,5,104,37
2512604,0,1,2,6,170,30
2537642,0,1,2,6,72,80
6481961,0,1,4,2,24,209
8503264,0,1,5,1,65,26
8564702,0,1,5,2,81,28
8595419,0,1,5,3,217,31
8702437,0,1,5,4,55,21
8759411,0,1,5,5,88,135
8778213,0,1,5,5,15,21
8805997,0,1,5,6,162,141
8823492,0,1,5,6,94,54
10569407,0,1,6,1,186,59
10589327,0,1,6,1,108,107
10672297,0,1,6,2,40,81
10781279,0,1,6,4,126,155
12698626,0,1,7,1,60,248
12874288,0,1,7,4,142,202
12968772,0,1,7,5,29,182
14779384,0,1,8,1,125,2
14785152,0,1,8,1,102,122
14806250,0,1,8,1,20,16
67196665,0,2,1,1,170,1
67437597,0,2,1,5,252,221
67552436,0,2,1,6,60,70
69276965,0,2,2,1,235,213
69311698,0,2,2,1,100,40
69398253,0,2,2,2,18,13
69409499,0,2,2,3,230,31
69450932,0,2,2,3,68,70
69529157,0,2,2,4,18,181
69557376,0,2,2,5,164,122
69572242,0,2,2,5,106,104
69581527,0,2,2,5,70,35
69596901,0,2,2,5,10,21
69620891,0,2,2,6,172,95
69647216,0,2,2,6,69,138
77708239,0,2,6,1,69,43
77768911,0,2,6,2,88,43
77783538,0,2,6,2,31,8
77801928,0,2,6,3,215,50
77906887,0,2,6,4,61,51
77965647,0,2,6,5,87,171
77984212,0,2,6,5,15,38
78012489,0,2,6,6,160,177
78028964,0,2,6,6,96,86
79776114,0,2,7,1,183,136
79797002,0,2,7,1,101,240
79881008,0,2,7,2,29,202
79995667,0,2,7,4,93,231
84171156,0,2,9,4,167,102
84243117,0,2,9,5,142,77
86070539,0,2,10,1,171,239
134792923,0,3,1,1,198,31
135655141,0,3,1,14,238,21
139824424,0,3,3,14,141,210
143976082,0,3,5,13,230,104
147397345,0,3,7,2,26,25
147424750,0,3,7,2,133,12
147536554,0,3,7,4,58,80
147733379,0,3,7,7,59,119
147855977,0,3,7,9,26,145
147899798,0,3,7,9,197,100
147945890,0,3,7,10,121,88
147984946,0,3,7,11,18,200
150023085,0,3,8,10,43,77
150204588,0,3,8,12,240,78
151577697,0,3,9,1,228,153
153916417,0,3,10,5,148,249
156013808,0,3,11,5,148,10
156163265,0,3,11,7,220,57
156290652,0,3,11,9,206,158
164708818,0,3,15,10,65,40
164890554,0,3,15,13,7,64
169406957,0,3,17,17,241,13
172545482,0,3,19,1,213,48
173581317,0,3,19,17,164,245
174663457,0,3,20,2,39,217
175496803,0,3,20,14,222,151
175678700,0,3,20,17,164,14
176957394,0,3,21,5,39,40
177120332,0,3,21,7,164,174
177142820,0,3,21,7,252,214
177249577,0,3,21,9,157,209
177302083,0,3,21,10,106,183
177311562,0,3,21,10,143,176
179223878,0,3,22,7,189,180
179373347,0,3,22,10,5,215
179458093,0,3,22,11,80,205
179494682,0,3,22,11,223,224
179561034,0,3,22,12,226,176
179824681,0,3,22,16,232,209
181321414,0,3,23,7,190,52
181440735,0,3,23,9,144,27
181546430,0,3,23,11,45,60
201827280,0,4,1,1,163,42
208897805,0,4,4,13,135,237
210994937,0,4,5,13,134,1
214534676,0,4,7,3,138,230
216771509,0,4,8,5,171,69
216886225,0,4,8,7,107,41
216954327,0,4,8,8,117,35
216970383,0,4,8,8,180,107
217009316,0,4,8,9,76,86
217092212,0,4,8,10,144,134
217223481,0,4,8,12,145,193
218666186,0,4,9,2,148,48
218682936,0,4,9,2,214,194
219262119,0,4,9,11,172,83
219313579,0,4,9,12,117,79
225124377,0,4,12,5,32,225
227369430,0,4,13,7,97,36
227508336,0,4,13,9,128,138
236032064,0,4,17,11,144,186
238388699,0,4,18,15,133,31
245886550,0,4,22,1,238,164
248093442,0,4,23,3,155,248
250190833,0,4,24,3,155,9
250389672,0,4,24,6,164,82
250967953,0,4,24,15,119,105
252523942,0,4,25,7,53,84
252539260,0,4,25,7,113,126
252647042,0,4,25,9,22,120
252713125,0,4,25,10,24,85
252836518,0,4,25,11,250,84
254652071,0,4,26,7,174,83
254744855,0,4,26,9,25,227
254894393,0,4,26,11,97,193
254902850,0,4,26,11,130,184
254960750,0,4,26,12,100,140
254990936,0,4,26,12,218,162
255234988,0,4,26,16,147,78
256724463,0,4,27,7,77,11
257065496,0,4,27,12,130,226
405817020,1,3,2,9,70,62
408220639,1,3,3,13,243,27
418055293,1,3,8,4,4,125
423008885,1,3,10,15,154,133
425038559,1,3,11,14,146,27
430505895,1,3,14,1,255,83
470816782,1,4,1,10,24,236
475222034,1,4,3,13,80,232
487270978,1,4,9,5,42,184
490144265,1,4,10,17,2,241
490144521,1,4,10,17,3,241
490144522,1,4,10,17,3,240
492125281,1,4,11,15,60,153
494182240,1,4,12,14,159,154
501681253,1,4,16,1,12,149
517486650,1,4,23,18,56,192
676212809,2,3,3,7,48,177
714001324,2,3,21,7,203,78
743280472,2,4,3,7,143,162
787240144,2,4,24,6,84,42
