hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
273521,0,1,1,4,212,137
2447567,0,1,2,5,168,43
4273665,0,1,3,1,202,249
4326295,0,1,3,2,253,99
6358544,0,1,4,1,250,234
6369262,0,1,4,1,209,12
8695184,0,1,5,4,83,106
8730666,0,1,5,5,200,208
10800251,0,1,6,4,52,127
12975706,0,1,7,5,2,160
14890576,0,1,8,3,202,170
67399966,0,2,1,4,143,220
69535619,0,2,2,5,249,119
73487429,0,2,4,1,172,181
73543608,0,2,4,2,209,66
75575063,0,2,5,1,209,227
77908529,0,2,6,4,54,201
79996206,0,2,7,4,91,204
80031193,0,2,7,5,211,33
84157846,0,2,9,4,219,100
86187907,0,2,10,3,225,119
137193130,0,3,2,6,102,80
141421776,0,3,4,6,236,42
141473656,0,3,4,7,183,130
147706266,0,3,7,6,209,96
152520814,0,3,9,16,72,140
154200405,0,3,10,9,233,165
154293830,0,3,10,11,86,180
154410112,0,3,10,13,28,122
158418391,0,3,12,10,69,35
158681048,0,3,12,14,71,34
165114228,0,3,15,16,113,134
166724972,0,3,16,9,5,142
166770912,0,3,16,9,184,26
169263713,0,3,17,15,194,153
169409001,0,3,17,17,249,17
171242979,0,3,18,13,245,23
179269745,0,3,22,8,112,137
181672627,0,3,23,13,26,71
204218180,0,4,2,6,31,182
208454958,0,4,4,6,197,204
210600570,0,4,5,7,130,128
216838196,0,4,8,6,176,198
223599336,0,4,11,13,218,18
223750022,0,4,11,16,39,116
225418074,0,4,12,9,155,160
225624625,0,4,12,12,194,201
225739340,0,4,12,14,130,174
227639114,0,4,13,11,127,176
227889785,0,4,13,15,82,129
237996063,0,4,18,9,136,219
238049062,0,4,18,10,87,212
240474683,0,4,19,15,90,191
242454920,0,4,20,13,145,114
254701426,0,4,26,8,111,136
257284281,0,4,27,15,216,65
404208751,1,3,1,16,188,139
418576251,1,3,8,11,247,127
425220819,1,3,11,17,90,39
427029059,1,3,12,12,242,183
428813801,1,3,13,8,45,17
433373223,1,3,15,13,192,211
433565535,1,3,15,16,175,155
444119504,1,3,20,17,185,42
471329430,1,4,1,17,234,100
487780514,1,4,9,12,240,88
496557995,1,4,13,18,223,79
498030104,1,4,14,9,86,226
498219133,1,4,14,12,56,125
504690197,1,4,17,14,246,229
504878413,1,4,17,17,213,173
515323694,1,4,22,17,55,204
749190041,2,4,6,1,187,97
