hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
2256185,0,1,2,2,147,193
2456808,0,1,2,5,132,18
2481205,0,1,2,5,36,197
4532023,0,1,3,5,217,195
6508275,0,1,4,3,178,7
10633546,0,1,6,2,191,176
10755391,0,1,6,4,227,187
10858548,0,1,6,5,80,198
12659826,0,1,7,1,212,136
12881697,0,1,7,4,113,217
12935710,0,1,7,5,158,220
14840373,0,1,8,2,142,197
69535087,0,2,2,5,251,139
71455687,0,2,3,2,173,51
71688640,0,2,3,5,31,58
73853217,0,2,4,6,23,217
75736045,0,2,5,3,93,13
81935287,0,2,8,2,197,67
82159178,0,2,8,5,90,176
82160291,0,2,8,5,86,87
82211871,0,2,8,6,140,219
82212127,0,2,8,6,139,219
82212383,0,2,8,6,138,219
82212384,0,2,8,6,138,218
82221888,0,2,8,6,101,186
83970479,0,2,9,1,183,75
84203368,0,2,9,4,41,146
84332645,0,2,9,6,48,149
86078036,0,2,10,1,142,166
135702145,0,3,1,15,166,121
147688423,0,3,7,6,139,19
150494684,0,3,8,17,93,30
155892357,0,3,11,3,186,117
160405162,0,3,13,8,150,80
160626589,0,3,13,11,247,93
165062766,0,3,15,15,168,140
166251867,0,3,16,1,205,159
166567469,0,3,16,6,158,205
166635246,0,3,16,7,166,12
166864396,0,3,16,11,38,238
167037908,0,3,16,13,203,38
167214970,0,3,16,16,127,128
174639663,0,3,20,1,202,203
176848575,0,3,21,3,126,59
176919758,0,3,21,4,148,44
176922376,0,3,21,4,159,242
177056600,0,3,21,6,171,162
177068565,0,3,21,6,218,229
177128515,0,3,21,7,196,183
177190233,0,3,21,8,181,161
177193325,0,3,21,8,193,141
178985986,0,3,22,4,28,248
179020273,0,3,22,4,161,9
179042816,0,3,22,4,250,250
179121962,0,3,22,6,47,208
179175259,0,3,22,6,255,159
179186183,0,3,22,7,42,243
179210027,0,3,22,7,135,207
179231180,0,3,22,7,217,46
179232524,0,3,22,7,223,238
179369592,0,3,22,9,246,130
179514154,0,3,22,12,43,208
179610481,0,3,22,13,163,137
181082860,0,3,23,4,26,14
181139946,0,3,23,4,249,16
181283828,0,3,23,7,43,6
181329399,0,3,23,7,221,3
181361627,0,3,23,8,91,31
181503579,0,3,23,10,134,159
181816930,0,3,23,15,78,152
204978350,0,4,2,17,184,76
216846658,0,4,8,6,209,184
219739082,0,4,9,18,243,48
227100016,0,4,13,3,69,138
231606629,0,4,15,8,9,149
231825752,0,4,15,11,97,162
237461770,0,4,18,1,97,240
237888312,0,4,18,7,227,194
238370731,0,4,18,15,63,79
239559161,0,4,19,1,97,1
240425933,0,4,19,14,155,45
240675169,0,4,19,18,105,153
241986197,0,4,20,6,106,101
242417041,0,4,20,12,253,105
247936302,0,4,23,1,53,204
250329977,0,4,24,5,187,129
252645807,0,4,25,9,17,75
252907045,0,4,25,13,14,213
255039326,0,4,26,13,151,156
255345323,0,4,26,18,66,79
256905155,0,4,27,10,15,55
257353162,0,4,27,16,229,48
408073904,1,3,3,11,182,74
410149747,1,3,4,11,99,135
418752734,1,3,8,14,168,28
425129376,1,3,11,15,245,90
433264745,1,3,15,12,24,145
433267205,1,3,15,12,34,245
435366127,1,3,16,12,40,11
437558177,1,3,17,13,155,89
439646100,1,3,18,13,119,102
439676203,1,3,18,13,237,207
445654860,1,3,21,9,39,174
451511919,1,3,24,2,134,139
487856757,1,4,9,14,26,133
494241318,1,4,12,15,134,212
504683567,1,4,17,14,220,203
506714736,1,4,18,13,218,138
515112139,1,4,22,13,252,47
519073371,1,4,24,10,110,159
526992318,1,4,28,3,67,60
673734985,2,3,2,1,97,177
676879312,2,3,3,17,91,42
682189864,2,3,6,2,100,210
683100887,2,3,6,16,74,35
690979904,2,3,10,8,132,186
691538645,2,3,10,17,10,37
693246834,2,3,11,11,27,136
701148485,2,3,15,3,173,181
716712962,2,3,22,17,44,248
718795208,2,3,23,16,241,50
718807020,2,3,23,17,31,14
743128860,2,4,3,5,63,222
743129885,2,4,3,5,67,221
743935719,2,4,3,17,142,19
747791647,2,4,5,12,101,219
751434038,2,4,7,3,249,196
758513684,2,4,10,16,0,230
766595749,2,4,14,11,82,85
776720822,2,4,19,5,209,68
789953804,2,4,25,15,189,238
792050169,2,4,26,15,185,1
792082659,2,4,26,16,56,23
792082915,2,4,26,16,57,23
