hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
149185,0,1,1,2,186,57
175659,0,1,1,2,82,207
340607,0,1,1,5,206,123
2354542,0,1,2,3,19,140
8467561,0,1,5,1,204,145
8588095,0,1,5,3,245,187
8614479,0,1,5,3,142,171
8716040,0,1,5,4,1,242
10682873,0,1,6,3,255,1
12866316,0,1,7,4,173,238
14981835,0,1,8,4,102,47
67276467,0,2,1,2,114,71
67277401,0,2,1,2,110,161
67441481,0,2,1,5,237,177
69338648,0,2,2,2,250,226
77822226,0,2,6,3,135,232
79779757,0,2,7,1,169,77
79896481,0,2,7,3,225,89
80007338,0,2,7,4,48,80
84266568,0,2,9,5,50,178
86367175,0,2,10,5,37,51
137660590,0,3,2,13,136,76
149448892,0,3,8,1,104,62
152213537,0,3,9,11,152,217
153663028,0,3,10,1,182,198
154084825,0,3,10,8,37,33
156036039,0,3,11,5,235,51
169223239,0,3,17,15,36,179
172532846,0,3,19,1,164,140
172852124,0,3,19,6,131,94
174977205,0,3,20,6,240,69
175628816,0,3,20,16,226,234
179813123,0,3,22,16,187,247
181276467,0,3,23,7,15,199
181644205,0,3,23,12,171,77
181910255,0,3,23,16,186,11
218675144,0,4,9,2,183,50
221414145,0,4,10,12,131,249
223328523,0,4,11,9,185,239
223512558,0,4,11,12,135,12
224868112,0,4,12,1,55,234
227250108,0,4,13,5,143,62
243767891,0,4,21,1,154,167
246279132,0,4,22,7,235,30
250286059,0,4,24,5,15,15
253119773,0,4,25,16,77,221
253124550,0,4,25,16,95,52
254316929,0,4,26,2,145,121
256818731,0,4,27,8,190,207
404214109,1,3,1,16,209,157
414447003,1,3,6,12,245,95
420595865,1,3,9,10,200,97
426980279,1,3,12,12,51,67
471138580,1,4,1,15,1,230
481438984,1,4,6,12,45,242
483536886,1,4,7,12,47,4
491905995,1,4,11,11,227,47
496115779,1,4,13,12,32,183
675915239,2,3,3,2,165,19
711915617,2,3,20,7,248,153
742965556,2,4,3,2,193,198
766575137,2,4,14,11,2,217
766575392,2,4,14,11,3,218
766575393,2,4,14,11,3,217
766592828,2,4,14,11,71,190
766592829,2,4,14,11,71,189
766601033,2,4,14,11,103,177
766601290,2,4,14,11,104,176
766601291,2,4,14,11,104,175
766601546,2,4,14,11,105,176
766664786,2,4,14,12,96,168
766671192,2,4,14,12,121,162
766681658,2,4,14,12,162,192
768757738,2,4,15,12,79,16
768767211,2,4,15,12,116,15
768778217,2,4,15,12,159,17
768778218,2,4,15,12,159,16
785013128,2,4,23,4,89,114
