hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
2183367,0,1,2,1,176,51
2299819,0,1,2,3,233,79
4376619,0,1,3,2,56,207
4512300,0,1,3,4,38,206
6524613,0,1,4,3,114,53
6568809,0,1,4,4,197,145
8821350,0,1,5,6,102,148
10573629,0,1,6,1,169,189
10590484,0,1,6,1,103,230
10737231,0,1,6,3,42,171
10847772,0,1,6,5,122,222
10863342,0,1,6,5,62,12
12719067,0,1,7,2,237,31
12765460,0,1,7,2,55,230
12788698,0,1,7,3,221,32
12892708,0,1,7,4,70,214
12899000,0,1,7,4,46,66
69289856,0,2,2,1,185,122
69442584,0,2,2,3,100,226
73493918,0,2,4,1,147,92
73604208,0,2,4,3,228,138
75720125,0,2,5,3,155,61
75784337,0,2,5,4,160,105
78001756,0,2,6,6,202,158
80078507,0,2,7,5,26,79
81888930,0,2,8,1,122,88
81895818,0,2,8,1,95,112
81925993,0,2,8,2,233,145
82033727,0,2,8,3,68,187
82049460,0,2,8,3,7,70
82112864,0,2,8,4,15,154
84059762,0,2,9,2,90,136
137110981,0,3,2,5,37,53
141473255,0,3,4,7,181,19
143712302,0,3,5,9,224,204
147971989,0,3,7,10,223,101
154177804,0,3,10,9,145,238
158279179,0,3,12,8,38,239
160260451,0,3,13,6,97,151
160376569,0,3,13,8,38,1
160411754,0,3,13,8,176,144
164966780,0,3,15,14,49,126
166341315,0,3,16,3,42,55
177114892,0,3,21,7,143,238
177176593,0,3,21,8,128,233
179021540,0,3,22,4,166,22
179212280,0,3,22,7,143,2
206181999,0,4,3,4,22,139
208527922,0,4,4,7,226,200
212840993,0,4,6,9,178,217
219155915,0,4,9,10,13,47
225403916,0,4,12,9,100,238
231617290,0,4,15,8,51,240
231726297,0,4,15,9,220,33
233699812,0,4,16,7,249,22
236192968,0,4,17,14,4,50
245880765,0,4,22,1,215,61
252317111,0,4,25,4,13,67
252510919,0,4,25,7,2,51
252706749,0,4,25,9,255,61
254255083,0,4,26,1,159,15
418876900,1,3,8,16,141,22
426572090,1,3,12,5,249,192
427211143,1,3,12,15,185,115
437819852,1,3,17,17,153,46
439819011,1,3,18,16,27,247
441460027,1,3,19,9,37,191
441919214,1,3,19,16,38,12
486055870,1,4,8,18,159,60
497865354,1,4,14,6,210,112
498402892,1,4,14,15,6,174
509035613,1,4,19,17,68,157
517189122,1,4,23,13,174,248
521608267,1,4,25,17,28,175
