hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
159694,0,1,1,2,145,44
182825,0,1,1,2,54,209
2239321,0,1,2,2,213,161
2282809,0,1,2,2,43,193
2439431,0,1,2,5,199,243
2510360,0,1,2,6,178,226
2519865,0,1,2,6,141,193
2520148,0,1,2,6,140,166
4267149,0,1,3,1,228,109
4347255,0,1,3,2,171,131
4349815,0,1,3,2,161,131
4407465,0,1,3,3,192,81
4420750,0,1,3,3,140,108
4511595,0,1,3,4,41,143
4514424,0,1,3,4,30,130
4537336,0,1,3,5,197,2
6367246,0,1,4,1,216,236
6438853,0,1,4,2,193,53
6446465,0,1,4,2,163,121
6454574,0,1,4,2,131,204
6549263,0,1,4,3,17,235
6667639,0,1,4,5,67,131
6668945,0,1,4,5,62,105
8541548,0,1,5,2,171,142
8676036,0,1,5,4,158,54
8739930,0,1,5,5,164,160
8745089,0,1,5,5,144,121
10556010,0,1,6,1,238,144
10614117,0,1,6,1,11,149
10630077,0,1,6,2,205,61
10634657,0,1,6,2,187,89
10667948,0,1,6,2,57,78
10694015,0,1,6,3,211,123
10709818,0,1,6,3,149,192
10720649,0,1,6,3,107,113
10781256,0,1,6,4,126,178
10798029,0,1,6,4,61,45
10806990,0,1,6,4,26,44
10853277,0,1,6,5,101,93
12680995,0,1,7,1,129,215
12736105,0,1,7,2,170,145
12756197,0,1,7,2,92,21
14845729,0,1,8,2,121,217
15044983,0,1,8,5,111,131
69386703,0,2,2,2,63,43
71376129,0,2,3,1,227,249
71440307,0,2,3,2,233,71
71485862,0,2,3,2,55,84
71516966,0,2,3,3,189,212
71527943,0,2,3,3,146,243
71642744,0,2,3,5,210,130
71708131,0,2,3,6,211,23
71716468,0,2,3,6,178,134
71719574,0,2,3,6,166,100
73473521,0,2,4,1,227,9
73552610,0,2,4,2,174,24
73556700,0,2,4,2,158,30
73625335,0,2,4,3,146,3
73662697,0,2,4,4,256,17
73718237,0,2,4,4,39,29
73720301,0,2,4,4,31,13
75650501,0,2,5,2,171,53
75652672,0,2,5,2,162,186
75662453,0,2,5,2,124,133
75750915,0,2,5,3,34,247
75883401,0,2,5,5,29,113
77682409,0,2,6,1,170,17
77743913,0,2,6,2,185,209
77848821,0,2,6,3,32,5
77880293,0,2,6,4,165,21
77943986,0,2,6,5,172,72
79834716,0,2,7,2,210,158
79839293,0,2,7,2,192,189
79880003,0,2,7,2,33,183
79899162,0,2,7,3,214,224
79927328,0,2,7,3,104,218
80002667,0,2,7,4,66,143
80012655,0,2,7,4,27,139
81858541,0,2,8,1,241,13
81915881,0,2,8,1,17,17
81958483,0,2,8,2,106,167
82005209,0,2,8,3,180,33
82086813,0,2,8,4,117,93
82162405,0,2,8,5,78,21
83990629,0,2,9,1,104,149
84045250,0,2,9,2,147,56
86153290,0,2,10,2,104,176
86352032,0,2,10,5,96,90
135260296,0,3,1,8,232,114
135735133,0,3,1,16,39,157
137223014,0,3,2,6,219,148
137274708,0,3,2,7,165,166
137347964,0,3,2,8,195,126
137359448,0,3,2,8,240,162
137387428,0,3,2,9,93,86
137387698,0,3,2,9,94,72
137420211,0,3,2,9,221,71
137420419,0,3,2,9,222,119
137462429,0,3,2,10,130,93
137925399,0,3,2,17,147,227
143714439,0,3,5,9,232,115
145641502,0,3,6,7,80,220
148341760,0,3,7,16,132,250
148407369,0,3,7,17,132,177
149698994,0,3,8,5,57,72
149775877,0,3,8,6,102,245
150004545,0,3,8,9,227,185
150056645,0,3,8,10,174,53
150092121,0,3,8,11,57,161
150273558,0,3,8,13,254,228
150439146,0,3,8,16,132,16
150452839,0,3,8,16,186,147
151873784,0,3,9,6,104,2
153793808,0,3,10,3,181,234
154107617,0,3,10,8,126,25
154110731,0,3,10,8,139,239
154149125,0,3,10,9,33,245
154162699,0,3,10,9,86,239
154385930,0,3,10,12,190,240
154428417,0,3,10,13,100,249
156063099,0,3,11,6,85,127
156137331,0,3,11,7,119,135
156181651,0,3,11,8,36,103
156208119,0,3,11,8,139,3
156214467,0,3,11,8,164,55
156246514,0,3,11,9,33,8
156251962,0,3,11,9,55,192
156260088,0,3,11,9,86,2
156280483,0,3,11,9,166,87
156331435,0,3,11,10,109,79
156483059,0,3,11,12,189,7
156525293,0,3,11,13,98,13
156537521,0,3,11,13,146,73
158237784,0,3,12,7,132,162
158265035,0,3,12,7,238,47
160265607,0,3,13,6,117,115
162509395,0,3,14,8,178,167
164823672,0,3,15,12,2,130
166586844,0,3,16,6,233,30
169104689,0,3,17,13,85,201
170823044,0,3,18,7,141,118
171016130,0,3,18,10,127,56
173428626,0,3,19,15,79,104
175336108,0,3,20,12,106,78
177604014,0,3,21,15,5,76
179306094,0,3,22,8,254,140
179593357,0,3,22,13,96,109
181172015,0,3,23,5,119,203
181548048,0,3,23,11,52,234
183443154,0,3,24,8,30,40
183649465,0,3,24,11,68,65
183767241,0,3,24,13,16,49
183945652,0,3,24,15,201,70
202262328,0,4,1,8,71,194
202875678,0,4,1,17,163,220
204356876,0,4,2,8,61,238
204429330,0,4,2,9,88,232
204431946,0,4,2,9,98,176
204473413,0,4,2,10,4,181
204529498,0,4,2,10,223,160
204531021,0,4,2,10,229,173
206337234,0,4,3,6,116,40
206382534,0,4,3,7,37,52
206467532,0,4,3,8,113,46
207041332,0,4,3,17,51,198
210702658,0,4,5,9,17,184
216983425,0,4,8,8,231,121
217517137,0,4,8,17,12,169
217575500,0,4,8,17,240,174
218835745,0,4,9,5,43,217
219563095,0,4,9,16,68,163
221483751,0,4,10,13,146,19
223340580,0,4,11,9,232,214
224993679,0,4,12,3,33,107
225300226,0,4,12,7,207,248
225313659,0,4,12,8,3,127
225320513,0,4,12,8,30,185
225388067,0,4,12,9,38,215
225421585,0,4,12,9,169,233
225483633,0,4,12,10,155,137
225498228,0,4,12,10,212,134
225507785,0,4,12,10,249,49
225641596,0,4,12,13,4,126
227397616,0,4,13,7,207,10
227471586,0,4,13,8,240,24
227867020,0,4,13,14,249,110
229480112,0,4,14,7,150,74
229498906,0,4,14,7,224,224
235803558,0,4,17,8,19,84
237807913,0,4,18,6,169,209
238250921,0,4,18,13,107,81
244135472,0,4,21,7,54,202
244325472,0,4,21,10,28,154
244517540,0,4,21,13,10,86
244774151,0,4,21,16,245,243
246871541,0,4,22,16,245,5
253156814,0,4,25,16,221,44
254699415,0,4,26,8,103,99
255120829,0,4,26,14,213,61
256693157,0,4,27,6,211,85
256867186,0,4,27,9,123,136
257069690,0,4,27,12,146,128
257086088,0,4,27,12,210,114
257255225,0,4,27,15,103,193
259263171,0,4,28,14,10,55
431330615,1,3,14,14,149,195
437473177,1,3,17,12,79,97
448204806,1,3,22,16,16,244
450302450,1,3,23,16,17,8
451423134,1,3,24,1,43,92
508779581,1,4,19,13,92,189
523724433,1,4,26,17,102,105
526970338,1,4,28,2,237,24
