hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
202689,0,1,1,3,233,57
2279859,0,1,2,2,55,71
2453425,0,1,2,5,145,73
2504067,0,1,2,6,203,119
4417342,0,1,3,3,153,188
8754279,0,1,5,5,108,147
10691979,0,1,6,3,219,111
10788547,0,1,6,4,98,55
10876524,0,1,6,5,10,142
10910024,0,1,6,6,135,178
12926894,0,1,7,5,193,76
15021394,0,1,8,5,203,168
15040587,0,1,8,5,128,175
67342515,0,2,1,3,112,71
69401641,0,2,2,2,4,209
69557849,0,2,2,5,162,161
73727611,0,2,4,4,2,127
79935810,0,2,7,3,71,184
79961872,0,2,7,4,225,234
80007789,0,2,7,4,46,141
80097284,0,2,7,6,208,246
82141456,0,2,8,5,159,234
82196209,0,2,8,6,202,9
86326068,0,2,10,5,197,198
86389851,0,2,10,6,204,159
134903711,0,3,1,3,119,91
141875561,0,3,4,13,217,145
152316430,0,3,9,13,42,236
154414329,0,3,10,13,44,1
154591090,0,3,10,15,223,136
156016212,0,3,11,5,158,166
156219719,0,3,11,8,185,179
156268808,0,3,11,9,121,242
158365686,0,3,12,9,119,4
162634038,0,3,14,10,153,196
174872206,0,3,20,5,86,108
175673474,0,3,20,17,144,120
181561689,0,3,23,11,105,161
206067912,0,4,3,2,88,50
211153470,0,4,5,15,242,188
221519684,0,4,10,14,31,182
227164732,0,4,13,4,66,190
227452717,0,4,13,8,167,205
227490308,0,4,13,9,58,246
227953611,0,4,13,16,75,47
229587445,0,4,14,9,57,5
235951524,0,4,17,10,85,86
250344424,0,4,24,5,243,18
257082460,0,4,27,12,196,158
404041336,1,3,1,14,46,130
414769989,1,3,6,17,227,181
422974924,1,3,10,15,21,46
423050632,1,3,10,16,61,114
423055699,1,3,10,16,81,167
423102801,1,3,10,17,9,169
423124920,1,3,10,17,95,66
423129437,1,3,10,17,113,157
423129439,1,3,10,17,113,155
425126365,1,3,11,15,233,29
431521367,1,3,14,17,126,163
445818300,1,3,21,11,165,62
448048354,1,3,22,13,172,24
471167901,1,4,1,15,115,93
502849649,1,4,16,18,224,137
519222442,1,4,24,12,180,80
521465229,1,4,25,14,237,109
678339110,2,3,4,7,162,212
686475136,2,3,8,3,199,122
701088564,2,3,15,2,195,198
701902018,2,3,15,15,44,56
703862609,2,3,16,13,23,169
717792675,2,3,23,1,165,87
747483614,2,4,5,7,177,28
755586967,2,4,9,3,87,99
759686625,2,4,11,1,229,25
772237463,2,4,17,1,104,99
793187221,2,4,27,1,19,101
