hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
239989,0,1,1,3,87,133
308070,0,1,1,4,77,148
4322860,0,1,3,1,10,206
4418116,0,1,3,3,150,182
4545390,0,1,3,5,165,140
4569481,0,1,3,5,71,113
4578709,0,1,3,5,35,101
6563170,0,1,4,4,219,152
6563426,0,1,4,4,218,152
6563682,0,1,4,4,217,152
6570069,0,1,4,4,192,165
6570325,0,1,4,4,191,165
6570581,0,1,4,4,190,165
6570837,0,1,4,4,189,165
6582861,0,1,4,4,142,173
6583889,0,1,4,4,138,169
6598707,0,1,4,4,80,199
6598708,0,1,4,4,80,198
6598965,0,1,4,4,79,197
6633477,0,1,4,5,200,245
6651460,0,1,4,5,130,182
6651462,0,1,4,5,130,180
6651463,0,1,4,5,130,179
6651509,0,1,4,5,130,133
6651510,0,1,4,5,130,132
6651968,0,1,4,5,128,186
6651969,0,1,4,5,128,185
6652221,0,1,4,5,127,189
6652222,0,1,4,5,127,188
6652223,0,1,4,5,127,187
8535478,0,1,5,2,195,68
8729815,0,1,5,5,204,35
8760263,0,1,5,5,85,51
10763854,0,1,6,4,194,172
67343416,0,2,1,3,108,194
67418229,0,2,1,4,72,133
71671838,0,2,3,5,96,220
73527107,0,2,4,1,17,183
73649481,0,2,4,3,51,177
77775523,0,2,6,2,62,87
82072755,0,2,8,4,172,71
141040742,0,3,4,1,28,148
141378901,0,3,4,6,69,165
143506455,0,3,5,6,188,227
148324374,0,3,7,16,64,228
149673577,0,3,8,4,214,145
160457606,0,3,13,9,99,116
172533525,0,3,19,1,167,229
172877143,0,3,19,6,229,163
173036378,0,3,19,9,83,160
177247770,0,3,21,9,150,224
183671067,0,3,24,11,153,223
210275790,0,4,5,2,141,44
210615481,0,4,5,7,188,65
217573931,0,4,8,17,234,207
220826307,0,4,10,3,138,55
231673396,0,4,15,9,14,198
246182959,0,4,22,6,116,203
246472500,0,4,22,10,223,198
247933114,0,4,23,1,40,64
252768594,0,4,25,10,241,168
259191644,0,4,28,12,243,158
408071397,1,3,3,11,172,21
431480124,1,3,14,16,221,190
432631620,1,3,15,2,111,182
475197082,1,4,3,12,238,96
503915545,1,4,17,3,36,225
504697618,1,4,17,15,19,232
517077108,1,4,23,11,248,134
527958506,1,4,28,18,1,16
696831284,2,3,13,1,205,198
770142908,2,4,16,1,114,62
