hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
157390,0,1,1,2,154,44
199648,0,1,1,3,245,26
241889,0,1,1,3,80,25
264133,0,1,1,4,249,53
317644,0,1,1,4,40,46
346290,0,1,1,5,184,72
413402,0,1,1,6,178,32
425095,0,1,1,6,132,115
6393287,0,1,4,1,115,51
6572508,0,1,4,4,183,30
10768804,0,1,6,4,175,86
10779408,0,1,6,4,133,234
10818591,0,1,6,5,236,219
10890281,0,1,6,6,212,209
12732862,0,1,7,2,183,60
12761189,0,1,7,2,72,149
12763913,0,1,7,2,61,241
12787491,0,1,7,3,225,215
12829576,0,1,7,3,61,114
12853684,0,1,7,4,223,70
12876459,0,1,7,4,134,79
12907945,0,1,7,4,11,81
12931289,0,1,7,5,176,33
12977633,0,1,7,6,251,25
13026885,0,1,7,6,58,181
13029188,0,1,7,6,49,182
14788258,0,1,8,1,90,88
14801078,0,1,8,1,40,68
14854189,0,1,8,2,88,205
14859001,0,1,8,2,70,1
14882070,0,1,8,3,235,228
14925705,0,1,8,3,65,113
14942385,0,1,8,4,256,73
14967167,0,1,8,4,159,123
14976386,0,1,8,4,123,120
15068853,0,1,8,5,18,69
15072434,0,1,8,5,4,72
15126415,0,1,8,6,49,107
67267236,0,2,1,2,150,86
67281113,0,2,1,2,96,33
67309498,0,2,1,3,241,64
67348910,0,2,1,3,87,76
67371157,0,2,1,4,256,101
67428269,0,2,1,4,33,77
67454851,0,2,1,5,185,119
67525571,0,2,1,6,165,55
67555523,0,2,1,6,48,55
67566651,0,2,1,6,4,191
73498661,0,2,4,1,128,213
73679410,0,2,4,4,190,200
79971425,0,2,7,4,188,153
81936737,0,2,8,2,191,153
81969182,0,2,8,2,64,220
82035507,0,2,8,3,61,199
82061399,0,2,8,4,216,163
82079635,0,2,8,4,145,103
82111769,0,2,8,4,19,225
82112589,0,2,8,4,16,173
82122401,0,2,8,5,234,89
82136948,0,2,8,5,177,134
86107331,0,2,10,1,28,55
86199066,0,2,10,3,181,224
86283404,0,2,10,4,108,110
86430105,0,2,10,6,47,97
137055875,0,3,2,4,78,119
137278732,0,3,2,7,181,238
139376376,0,3,3,7,182,2
139561434,0,3,3,10,137,32
156332000,0,3,11,10,111,26
158646291,0,3,12,13,192,231
158830710,0,3,12,16,144,132
160319511,0,3,13,7,72,227
160388890,0,3,13,8,87,224
160404028,0,3,13,8,146,190
160455192,0,3,13,9,90,226
160522765,0,3,13,10,98,237
160555614,0,3,13,10,226,156
160609697,0,3,13,11,181,89
160618106,0,3,13,11,214,128
160671406,0,3,13,12,166,76
162462496,0,3,14,7,251,218
162731490,0,3,14,12,21,24
163107464,0,3,14,17,210,114
169148256,0,3,17,13,255,154
170767466,0,3,18,6,180,144
170946077,0,3,18,9,110,221
170949657,0,3,18,9,124,225
171043894,0,3,18,10,236,196
171068319,0,3,18,11,75,91
171075892,0,3,18,11,105,198
172889478,0,3,19,7,21,116
173014898,0,3,19,8,255,136
173060323,0,3,19,9,176,23
173078100,0,3,19,9,246,166
173101635,0,3,19,10,82,183
173191212,0,3,19,11,176,206
175267780,0,3,20,11,95,54
175386554,0,3,20,13,47,64
175432851,0,3,20,13,228,103
175628928,0,3,20,16,226,122
204192694,0,4,2,5,187,68
204281132,0,4,2,7,21,206
206700523,0,4,3,11,255,15
225564442,0,4,12,11,215,224
230040653,0,4,14,16,36,173
231814693,0,4,15,11,54,213
231879968,0,4,15,12,53,218
231947711,0,4,15,13,61,59
233753466,0,4,16,8,203,128
233825153,0,4,16,9,227,121
233832314,0,4,16,9,255,128
233863113,0,4,16,10,119,49
233887839,0,4,16,10,216,155
233922274,0,4,16,11,94,24
235689331,0,4,17,6,85,135
236035020,0,4,17,11,155,46
236164507,0,4,17,13,149,95
240360638,0,4,19,13,156,60
244229125,0,4,21,8,164,245
244253881,0,4,21,9,4,65
244270723,0,4,21,9,70,119
244377875,0,4,21,10,233,231
246175471,0,4,22,6,86,11
246311604,0,4,22,8,106,70
246326514,0,4,22,8,164,8
246351520,0,4,22,9,6,90
246376097,0,4,22,9,102,89
246493546,0,4,22,11,49,144
246531199,0,4,22,11,196,123
246599455,0,4,22,12,207,219
246609335,0,4,22,12,245,67
248731830,0,4,23,13,88,68
248814271,0,4,23,14,154,59
248937575,0,4,23,16,124,147
404288348,1,3,1,17,243,158
412028373,1,3,5,8,13,37
443554336,1,3,20,9,26,218
447539078,1,3,22,5,231,116
452296219,1,3,24,14,126,223
471094265,1,4,1,14,83,1
471398505,1,4,1,18,248,145
479146053,1,4,5,9,48,181
504825535,1,4,17,17,6,59
520911938,1,4,25,6,124,184
527717385,1,4,28,14,84,241
707681579,2,3,18,7,93,207
778885643,2,4,20,6,218,239
780980726,2,4,21,6,209,4
