hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
142431,0,1,1,2,212,155
340480,0,1,1,5,206,250
2438130,0,1,2,5,205,8
2512550,0,1,2,6,170,84
2546145,0,1,2,6,39,25
6674420,0,1,4,5,41,6
8497848,0,1,5,1,86,66
8726878,0,1,5,5,215,156
8781220,0,1,5,5,3,86
10563190,0,1,6,1,210,132
12833330,0,1,7,3,46,200
67270485,0,2,1,2,137,165
69544357,0,2,2,5,215,85
69607232,0,2,2,6,225,186
69643649,0,2,2,6,83,121
75949017,0,2,5,6,29,33
77709984,0,2,6,1,62,90
77922568,0,2,6,5,255,242
77959809,0,2,6,5,110,121
81888968,0,2,8,1,122,50
84137039,0,2,9,3,44,171
139111737,0,3,3,3,173,193
145283127,0,3,6,1,216,195
149807512,0,3,8,6,225,98
150368218,0,3,8,15,111,32
152320723,0,3,9,13,58,39
154380348,0,3,10,12,168,190
162204852,0,3,14,4,12,70
166380861,0,3,16,3,197,189
166688260,0,3,16,8,118,246
168785651,0,3,17,8,118,7
172801603,0,3,19,5,190,183
172875680,0,3,19,6,223,90
175132524,0,3,20,9,79,142
177044852,0,3,21,6,125,134
177338176,0,3,21,10,247,186
181554631,0,3,23,11,77,51
181718785,0,3,23,13,207,249
183166780,0,3,24,3,231,190
183787702,0,3,24,13,96,68
183816945,0,3,24,13,210,9
201948919,0,4,1,3,126,3
206114823,0,4,3,3,16,243
208212214,0,4,4,3,16,4
214396541,0,4,7,1,110,125
217386256,0,4,8,15,13,234
218611081,0,4,9,1,189,113
218926896,0,4,9,6,143,202
221630264,0,4,10,15,207,194
225698341,0,4,12,13,226,213
235547630,0,4,17,4,43,12
239995154,0,4,19,8,9,232
241725412,0,4,20,2,111,22
243991049,0,4,21,5,2,241
246087928,0,4,22,5,0,2
251180938,0,4,24,18,183,112
257076670,0,4,27,12,173,60
258572038,0,4,28,3,127,244
259293070,0,4,28,14,127,108
259319736,0,4,28,14,231,66
422639456,1,3,10,9,247,154
422738736,1,3,10,11,123,202
426940696,1,3,12,11,153,226
439634987,1,3,18,13,76,207
450016994,1,3,23,11,182,24
493935714,1,4,12,10,220,152
513057115,1,4,21,14,161,159
523409846,1,4,26,12,153,68
674820995,2,3,2,17,243,119
688823362,2,3,9,7,156,184
691150211,2,3,10,11,29,119
716537133,2,3,22,14,125,205
718612000,2,3,23,14,38,218
741769926,2,4,2,16,130,52
757960758,2,4,10,7,144,196
782739810,2,4,22,1,169,152
