hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
2257805,0,1,2,2,141,109
2350046,0,1,2,3,37,28
2441673,0,1,2,5,191,49
4471586,0,1,3,4,197,216
4629847,0,1,3,6,91,163
6408756,0,1,4,1,54,198
6466572,0,1,4,2,84,238
6556318,0,1,4,4,246,92
6593059,0,1,4,4,102,215
8563961,0,1,5,2,84,1
10648867,0,1,6,2,131,215
10746891,0,1,6,3,4,239
12706579,0,1,7,1,29,231
12761162,0,1,7,2,72,176
12844279,0,1,7,3,4,3
12892447,0,1,7,4,71,219
12971015,0,1,7,5,20,243
69366277,0,2,2,2,142,245
69448872,0,2,2,3,76,82
69564050,0,2,2,5,138,104
71463672,0,2,3,2,142,2
73788501,0,2,4,5,20,165
73814649,0,2,4,6,174,129
75614307,0,2,5,1,56,151
75671866,0,2,5,2,87,192
75798096,0,2,5,4,106,170
75882644,0,2,5,5,32,102
81952698,0,2,8,2,129,64
82050208,0,2,8,3,4,90
84010538,0,2,9,1,26,208
84065111,0,2,9,2,69,163
84196916,0,2,9,4,66,198
84274204,0,2,9,5,20,222
135260116,0,3,1,8,231,38
141292580,0,3,4,4,244,214
141374274,0,3,4,6,51,184
141430281,0,3,4,7,14,241
141871409,0,3,4,13,201,201
141926919,0,3,4,14,162,243
143527669,0,3,5,7,14,5
143999426,0,3,5,14,65,56
144025334,0,3,5,14,166,4
147900935,0,3,7,9,202,243
147909169,0,3,7,9,234,201
147995352,0,3,7,11,58,34
148115746,0,3,7,13,17,216
149647452,0,3,8,4,112,158
149662910,0,3,8,4,172,60
149992116,0,3,8,9,178,70
156111847,0,3,11,7,19,19
156203214,0,3,11,8,120,44
168658787,0,3,17,6,135,151
168708750,0,3,17,7,74,108
168843632,0,3,17,9,89,138
168914256,0,3,17,10,109,170
170511186,0,3,18,2,203,168
179307641,0,3,22,9,4,129
179329891,0,3,22,9,91,151
202269556,0,4,1,8,99,134
208965386,0,4,4,14,143,240
210396358,0,4,5,4,100,52
210612449,0,4,5,7,176,25
210667679,0,4,5,8,136,91
210795692,0,4,5,10,124,78
211052595,0,4,5,14,104,199
211062006,0,4,5,14,140,4
213218535,0,4,6,15,116,19
217211269,0,4,8,12,97,117
219431302,0,4,9,14,65,116
225351572,0,4,12,8,151,102
225442688,0,4,12,9,251,122
241963342,0,4,20,6,17,172
242143102,0,4,20,8,207,124
242278490,0,4,20,10,224,160
242347833,0,4,20,11,239,193
245983582,0,4,22,3,105,156
254757513,0,4,26,9,74,113
254814623,0,4,26,10,41,91
406289707,1,3,2,16,125,207
414593072,1,3,6,15,48,202
416590515,1,3,7,13,170,71
424974454,1,3,11,13,152,132
431066975,1,3,14,10,143,155
439486477,1,3,18,11,8,237
443503194,1,3,20,8,82,160
475406890,1,4,3,16,34,208
483820729,1,4,7,16,132,65
485800669,1,4,8,14,186,29
496204912,1,4,13,13,124,138
502379099,1,4,16,11,178,159
682196753,2,3,6,2,127,233
703070631,2,3,16,1,1,83
705730611,2,3,17,9,152,199
751325769,2,4,7,2,82,177
769150868,2,4,15,18,79,102
774429067,2,4,18,2,217,111
779056560,2,4,20,9,117,74
