hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
2324365,0,1,2,3,137,109
6672145,0,1,4,5,49,233
8572776,0,1,5,2,49,146
10676796,0,1,6,2,22,190
10920350,0,1,6,6,95,92
12664906,0,1,7,1,192,176
12669230,0,1,7,1,175,204
12669486,0,1,7,1,174,204
12705854,0,1,7,1,32,188
14796009,0,1,8,1,60,17
14822337,0,1,8,2,213,57
71516135,0,2,3,3,193,19
75872283,0,2,5,5,72,223
77769269,0,2,6,2,86,197
81861309,0,2,8,1,230,61
82243978,0,2,8,6,15,112
84014362,0,2,9,1,11,224
84035907,0,2,9,2,183,183
135374221,0,3,1,10,165,109
148018384,0,3,7,11,148,42
151993698,0,3,9,8,61,152
154055306,0,3,10,7,178,112
160295390,0,3,13,6,233,28
162428622,0,3,14,7,118,44
164739872,0,3,15,10,187,218
165156700,0,3,15,17,23,158
166499789,0,3,16,5,149,45
170541608,0,3,18,3,66,210
172810188,0,3,19,5,223,46
174612777,0,3,20,1,97,209
202491940,0,4,1,11,200,214
210218197,0,4,5,1,172,37
217244556,0,4,8,12,227,110
223309997,0,4,11,9,112,77
225262545,0,4,12,7,59,41
231525504,0,4,15,6,204,122
231552294,0,4,15,7,53,212
236506670,0,4,17,18,206,204
237730725,0,4,18,5,123,85
238065442,0,4,18,10,151,216
246109916,0,4,22,5,86,30
250479165,0,4,24,8,2,189
250479422,0,4,24,8,3,188
250549559,0,4,24,9,21,195
250574081,0,4,24,9,117,249
250672668,0,4,24,10,246,222
250674434,0,4,24,10,253,248
252672243,0,4,25,9,120,7
252672244,0,4,25,9,120,6
252771048,0,4,25,10,250,18
252771049,0,4,25,10,250,17
252771059,0,4,25,10,250,7
252771314,0,4,25,10,251,8
252771315,0,4,25,10,251,7
252771570,0,4,25,10,252,8
408265742,1,3,3,14,164,236
410363385,1,3,4,14,165,1
412184396,1,3,5,10,111,174
416643881,1,3,7,14,123,209
429422602,1,3,13,17,120,240
431519478,1,3,14,17,118,4
439615053,1,3,18,12,254,173
440965016,1,3,19,1,151,98
444017165,1,3,20,16,42,237
446114809,1,3,21,16,43,1
447236360,1,3,22,1,73,242
449333746,1,3,23,1,73,8
452054743,1,3,24,10,206,35
475383309,1,4,3,15,198,237
481401352,1,4,6,11,154,242
483499001,1,4,7,11,155,1
485833696,1,4,8,15,59,26
500647491,1,4,15,17,70,183
515025121,1,4,22,12,168,25
516359349,1,4,23,1,4,69
517423640,1,4,23,17,66,226
520674097,1,4,25,2,219,201
525347948,1,4,27,10,44,142
694720098,2,3,12,1,150,152
695233365,2,3,12,9,107,165
699178379,2,3,14,5,157,111
707282736,2,3,18,1,71,202
755477943,2,4,9,1,173,67
766461358,2,4,14,9,69,76
770404809,2,4,16,5,113,49
780604781,2,4,21,1,21,141
