hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
130255,0,1,1,1,4,43
132909,0,1,1,2,249,205
143015,0,1,1,2,210,83
167066,0,1,1,2,116,96
245858,0,1,1,3,64,152
314763,0,1,1,4,51,111
430455,0,1,1,6,111,131
2363520,0,1,2,4,240,122
4623237,0,1,3,6,117,117
6564433,0,1,4,4,214,169
6676541,0,1,4,5,32,189
8512041,0,1,5,1,30,209
8529470,0,1,5,2,218,188
8563040,0,1,5,2,87,154
8634417,0,1,5,3,64,201
8696680,0,1,5,4,77,146
10653732,0,1,6,2,112,214
12715870,0,1,7,2,249,156
12718449,0,1,7,2,239,137
12999270,0,1,7,6,166,148
67252370,0,2,1,2,208,104
67256859,0,2,1,2,190,223
67275397,0,2,1,2,118,117
67338052,0,2,1,3,129,182
67424633,0,2,1,4,47,129
67516972,0,2,1,6,198,206
71693290,0,2,3,5,13,16
73831656,0,2,4,6,108,18
75759693,0,2,5,4,256,173
75782490,0,2,5,4,167,160
77735433,0,2,6,2,218,241
77770290,0,2,6,2,82,200
77902907,0,2,6,4,76,191
79814630,0,2,7,1,33,20
79929314,0,2,7,3,97,24
81855597,0,2,8,1,252,141
84018081,0,2,9,2,253,89
84146875,0,2,9,3,6,63
84300715,0,2,9,6,173,79
135413301,0,3,1,11,62,197
135783005,0,3,1,16,226,157
145691908,0,3,6,8,21,246
145780850,0,3,6,9,112,136
147788787,0,3,7,8,19,7
151577573,0,3,9,1,227,21
151743272,0,3,9,4,107,210
151863839,0,3,9,6,66,219
151930777,0,3,9,7,71,97
152018487,0,3,9,8,158,195
152060571,0,3,9,9,66,95
153807509,0,3,10,3,234,101
154157004,0,3,10,9,63,46
154432335,0,3,10,13,115,171
160492678,0,3,13,9,236,116
164240293,0,3,15,3,27,85
164585563,0,3,15,8,96,159
164680788,0,3,15,9,212,166
164865907,0,3,15,12,167,135
171495400,0,3,18,17,207,18
172805717,0,3,19,5,206,165
172859293,0,3,19,6,159,93
172997205,0,3,19,8,186,165
173013568,0,3,19,8,250,186
173041746,0,3,19,9,104,168
177020908,0,3,21,6,31,14
177309873,0,3,21,10,136,73
177752983,0,3,21,17,75,99
179880143,0,3,22,17,192,43
181766365,0,3,23,14,136,29
183989686,0,3,24,16,117,68
202559040,0,4,1,12,206,186
202797937,0,4,1,16,115,137
214907739,0,4,7,9,59,159
217055132,0,4,8,9,255,94
221171982,0,4,10,8,209,236
221301007,0,4,10,10,201,235
222810846,0,4,11,1,210,28
223077496,0,4,11,5,228,130
223198317,0,4,11,7,188,141
223221894,0,4,11,8,24,116
223377692,0,4,11,10,121,222
225091775,0,4,12,4,160,59
225709418,0,4,12,14,13,144
231619512,0,4,15,8,59,66
237621939,0,4,18,3,210,71
237962345,0,4,18,9,4,145
238015920,0,4,18,9,213,74
238163403,0,4,18,12,21,47
244795602,0,4,21,17,72,40
246104675,0,4,22,5,66,151
246163383,0,4,22,6,39,67
246300260,0,4,22,8,62,150
246314055,0,4,22,8,116,179
246477156,0,4,22,10,241,150
250350955,0,4,24,6,13,143
250706699,0,4,24,11,123,239
253181062,0,4,25,17,60,116
257239136,0,4,27,15,40,154
257318003,0,4,27,16,92,135
412286936,1,3,5,11,255,34
435244683,1,3,16,10,78,111
437630625,1,3,17,14,182,89
479267935,1,4,5,11,12,155
504892588,1,4,17,18,12,78
506560805,1,4,18,11,129,213
508935588,1,4,19,15,189,86
680159326,2,3,5,3,104,156
680359539,2,3,5,6,118,135
694683355,2,3,12,1,6,31
695056829,2,3,12,6,185,61
695292859,2,3,12,10,83,63
695573066,2,3,12,14,154,176
695603330,2,3,12,15,16,120
696981109,2,3,13,4,22,133
697334134,2,3,13,9,121,132
697575091,2,3,13,13,38,71
697593165,2,3,13,13,109,173
697683873,2,3,13,14,207,89
697689751,2,3,13,14,230,99
697690517,2,3,13,14,233,101
697836737,2,3,13,17,36,57
697856204,2,3,13,17,112,46
747236721,2,4,5,3,237,137
747405826,2,4,5,6,130,248
749502447,2,4,6,6,127,11
765985773,2,4,14,2,3,13
766350280,2,4,14,7,147,50
766587095,2,4,14,11,48,35
766859958,2,4,14,15,90,68
768222538,2,4,15,4,37,176
768584017,2,4,15,9,169,169
768827209,2,4,15,13,95,177
769080394,2,4,15,17,60,176
