hitIndex,station,layer,ladder,chip,pixel_x,pixel_y
153542,0,1,1,2,169,52
4514988,0,1,3,4,28,78
4521848,0,1,3,4,1,130
6508253,0,1,4,3,178,29
6721707,0,1,4,6,112,79
8499802,0,1,5,1,78,160
8626208,0,1,5,3,96,218
8707731,0,1,5,4,34,103
8720075,0,1,5,5,242,47
8720331,0,1,5,5,241,47
8826420,0,1,5,6,82,198
10715346,0,1,6,3,128,40
10737571,0,1,6,3,41,87
10779875,0,1,6,4,132,23
10813845,0,1,6,5,255,101
12818185,0,1,7,3,105,241
12879279,0,1,7,4,123,75
14784599,0,1,8,1,104,163
14911135,0,1,8,3,122,91
14913785,0,1,8,3,112,1
14916480,0,1,8,3,101,122
14931125,0,1,8,3,44,69
67279012,0,2,1,2,104,86
73632312,0,2,4,3,118,194
75903197,0,2,5,6,208,29
77706819,0,2,6,1,74,183
77806372,0,2,6,3,197,214
77832453,0,2,6,3,95,245
77968511,0,2,6,5,76,123
79921083,0,2,7,3,129,63
79929843,0,2,7,3,95,7
79943569,0,2,7,3,41,105
79987146,0,2,7,4,127,48
80107973,0,2,7,6,167,53
80129614,0,2,7,6,82,172
84143172,0,2,9,3,20,182
84161191,0,2,9,4,206,83
86086996,0,2,10,1,107,166
86214544,0,2,10,3,121,106
86219384,0,2,10,3,102,130
86234274,0,2,10,3,44,88
141466316,0,3,4,7,154,46
144021155,0,3,5,14,150,87
149695592,0,3,8,5,44,146
149770038,0,3,8,6,79,196
151988950,0,3,9,8,42,36
151999588,0,3,9,8,84,150
152050603,0,3,9,9,27,79
152108182,0,3,9,9,252,100
153978779,0,3,10,6,135,95
156149592,0,3,11,7,167,162
156526554,0,3,11,13,103,32
156689007,0,3,11,15,226,139
158600093,0,3,12,13,11,93
158777602,0,3,12,15,193,248
160877046,0,3,13,15,201,4
162966828,0,3,14,15,173,206
164386692,0,3,15,5,87,118
164892460,0,3,15,13,15,206
170452656,0,3,18,1,230,74
170716316,0,3,18,5,236,94
170721700,0,3,18,6,1,86
170855346,0,3,18,8,11,72
170857141,0,3,18,8,18,69
170872762,0,3,18,8,79,64
171129832,0,3,18,12,59,18
171164578,0,3,18,12,195,88
174973480,0,3,20,6,226,210
208509735,0,4,4,7,155,211
213214362,0,4,6,15,100,96
221021925,0,4,10,6,134,21
221107386,0,4,10,7,212,64
221215785,0,4,10,9,124,209
221228907,0,4,10,9,175,143
221290817,0,4,10,10,161,185
223336167,0,4,11,9,214,19
225139854,0,4,12,5,92,108
229490120,0,4,14,7,189,50
229955537,0,4,14,14,215,41
232097944,0,4,15,15,136,98
234346383,0,4,16,17,215,107
235658091,0,4,17,5,219,143
236231626,0,4,17,14,155,48
236419138,0,4,17,17,120,184
242475084,0,4,20,13,224,174
243772288,0,4,21,1,171,122
244016087,0,4,21,5,99,35
244152534,0,4,21,7,120,36
244289493,0,4,21,9,143,37
244291297,0,4,21,9,150,25
244305376,0,4,21,9,205,26
246650317,0,4,22,13,149,45
250407305,0,4,24,6,233,113
408024837,1,3,3,10,247,245
410122736,1,3,4,10,249,10
413777221,1,3,6,2,189,181
426455334,1,3,12,4,49,212
444127604,1,3,20,17,217,134
477115331,1,4,4,10,51,55
482981270,1,4,7,3,181,100
497760587,1,4,14,5,57,175
517524430,1,4,23,18,203,44
674015882,2,3,2,5,170,112
697569358,2,3,13,13,16,172
707373220,2,3,18,2,168,86
740976003,2,4,2,4,101,119
768818298,2,4,15,13,60,128
795305737,2,4,28,1,103,241
